framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1667.67	2029.4	1667.67	0.0002	30.6	98.4	100	100	90	18.67	134.5	44.83	0	1351.28	0	-0.014	3	444	299	68	83.56	13776.09
angular	True	6543	2.32	158642	51430	1	100	3.08	5496	104	1958.38	2315.76	1958.38	0.0001	5.2	97	100	100	90	15.87	124.4	21.57	0	1316.69	0	-0.003	13	764	424	88	631.62	27036.12
astro	True	1382	2.17	11475	3814	1	100	3.01	2291	109	1189.52	1510.72	1189.52	0.0001	0	100	100	100	90	15.09	114.5	19.92	0	1324.78	0	-0.003	4	546	372	73	159.38	18153.98
geajs	True	927	2.19	32881	9964	1	98.43	3.3	1020	105	1544.64	1699.96	1544.64	0.0001	2.4	99	100	100	90	15.03	114.6	38.2	0	1340.29	0	-0.013	13	713	452	91	678.96	24340.98
jquery	True	1132	2.26	100009	34722	1	99.5	2.88	1033	108	1830.19	2023.58	1830.19	0.1459	0	92	100	99.2	90	19.08	104.5	34.83	0	1316.09	0	-0.01	3	481	287	45	87.4	18604.14
lit	True	724	2.21	59808	15719	1	98.81	3.8	1023	105	1549.91	1856.06	1549.91	0.055	3.6	99	96	100	90	16.07	129.4	43.13	0	1309.58	0	0	8	1300	955	84	247.45	45970.31
lume-js	True	0	0	16495	5574	4	95.37	2.96	0	0	1185.83	1691.32	1185.83	0.0002	0	100	100	100	100	17.35	123.8	41.27	0	1324.81	0	-0.005	4	321	234	67	154.88	17543.75
octane	True	2031	2.3	148231	46596	1	100	3.18	1021	105	1967.91	2266.96	1967.91	0.0002	0	97	100	100	90	14.2	114.6	38.2	0	1322.93	0	-0.008	12	741	421	89	579.82	24098.68
preact	True	736	2.18	27622	10088	1	100	2.74	1022	105	1359.05	1633.58	1359.05	0.0001	0	99.8	100	100	90	17.65	94.6	16.6	0	1328.76	0	-0.006	12	776	461	101	585.8	25344.18
qwik	True	1254	2.25	91158	34628	13	100	2.63	1032	108	1433.01	2126.9	1433.01	0.8149	0	78.8	96	100	90	12.91	124.4	41.47	0	1330.72	0	-0.007	16	754	415	83	861.8	26425.59
react	True	1229	2.31	158538	50256	1	100	3.15	1023	105	1932.41	2245.52	1932.41	0.0002	102.6	94.6	100	100	90	18.3	129.3	43.1	0	1331.84	0	-0.013	13	762	438	90	634.69	24213.69
solid	True	1105	2.18	26458	9243	1	100	2.86	1023	105	1388.51	1542.16	1388.51	0.0001	0	99.6	100	100	90	16.95	134.2	23.2	0	1362.95	0	-0.004	12	786	458	98	581.44	26202.05
svelte	True	2855	2.27	117670	38613	11	68.6	3.05	1721	121	1673.27	2089.95	1673.27	0	0	98	100	96	90	15.26	129.4	43.13	0	1283.24	0	-0.002	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1253.74	1539.25	1253.74	0.146	0	94	100	96	90	15.34	84.6	28.2	0	1317.69	0	-0.009	3	560	426	74	71.69	20768.9
vanjs	True	637	2.17	17211	5999	1	96.97	2.87	1023	105	1217.86	1408	1217.86	0.0001	0	100	100	100	90	17.33	129.4	22.4	0	1346.61	0	0.001	3	743	388	76	74.17	22895.14
vue	True	1299	2.23	76585	29349	1	100	2.61	1024	105	1657.72	1853.58	1657.72	0.0001	0	99	100	100	90	19.82	124.4	41.47	0	1322.84	0	-0.003	11	677	217	57	686.46	10853.47
