framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1762.93	2020.26	1762.93	0.0002	20.8	98.2	100	100	90	13.51	79.6	26.53	0	1001.16	0	-0.018	3	444	299	68	83.56	13776.09
angular	True	13617	2.39	222256	67534	2	91.68	3.29	10361	249	1956.1	2482.16	1956.1	0.0001	23	96	100	100	90	12.98	104.7	18.28	0	992.45	0	-0.007	13	888	489	89	604.48	30872.93
jquery	True	1181	2.26	100009	34722	1	99.5	2.88	1584	119	1830.68	2017.42	1830.68	0.1459	0	92	100	99.2	90	15.4	94.6	31.53	0	991.41	0	-0.011	3	481	287	45	87.4	18604.14
lit	True	735	2.21	60102	15752	1	98.82	3.82	1576	118	1549.36	1856.34	1549.36	0.055	0	99	96	100	90	13.66	119.6	39.87	0	986.26	0	-0.002	8	1310	955	84	246.73	46709.68
lume-js	True	0	0	16495	5574	4	95.37	2.96	0	0	1150.76	1710.42	1150.76	0.0002	0	100	100	100	100	15.32	119.5	39.83	0	973.7	0	-0.005	4	321	234	67	154.88	17543.75
preact	True	742	2.18	27622	10088	1	100	2.74	1023	104	1360.51	1635.76	1360.51	0.0001	0	99.6	100	100	90	12.82	49.7	9.12	0	980.73	0	-0.007	12	776	461	101	585.8	25344.18
qwik	True	1307	2.25	91158	34628	13	100	2.63	1579	117	1402.01	2124.16	1402.01	1.0041	0	74	96	100	90	12.9	119.5	39.83	0	976.37	0	-0.007	16	754	414	83	862.46	26425.59
react	True	1293	2.31	158538	50256	1	100	3.15	1024	105	1944.26	2249.59	1944.26	0.0001	46.4	96.2	100	100	90	13.6	94.7	31.57	0	974.78	0	-0.012	13	762	438	90	634.69	24213.69
solid	True	1098	2.18	26458	9243	1	100	2.86	1584	117	1388.63	1542.74	1388.63	0.0001	0	99.8	100	100	90	14.89	89.6	29.87	0	984.94	0	-0.004	12	786	458	98	581.44	26202.05
svelte	True	3102	2.27	117670	38612	11	68.6	3.05	1024	105	1667.96	2057.21	1667.96	0	0	98.4	100	96	90	19.66	99.7	33.23	0	967.84	0	0.003	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1246.41	1542.08	1246.41	0.146	0	94	100	96	90	14.57	99.6	33.2	0	988.5	0	-0.01	3	560	426	74	71.69	20768.9
vanjs	True	659	2.17	17211	5999	1	96.97	2.87	1023	104	1212.82	1395.62	1212.82	0.0001	0	100	100	100	90	14.51	54.8	9.97	0	965.54	0	0.004	3	743	388	76	74.17	22895.14
vue	True	1320	2.23	76585	29349	1	100	2.61	1598	117	1660.55	1857.23	1660.55	0.0001	0	99	100	100	90	14.59	84.6	28.2	0	976.73	0	-0.005	11	677	217	57	686.46	10853.47
