framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1557.6	2009.25	1557.6	0.0002	7.4	98.6	100	100	90	16.81	129.5	43.17	0	1040.48	0	-0.02	3	444	299	68	83.56	13776.09
angular	True	4801	2.36	193581	61947	3	90.45	3.12	4051	104	1752.27	2210.25	1752.27	0.0001	0	97.6	100	100	90	18.37	99.7	33.23	0	1035.99	0	-0.007	13	859	484	89	616.31	29894.72
astro	True	1010	2.17	11475	3814	1	100	3.01	1662	107	1205.12	1505.12	1205.12	0	0	100	100	100	90	17.46	104.5	34.83	0	1018	0	-0.007	4	546	372	73	159.38	18153.98
jquery	True	856	2.26	100009	34722	1	99.5	2.88	1024	105	1823.36	1998.73	1823.36	0.1459	0	92	100	99.2	90	17.48	84.7	28.23	0	1035.35	0	-0.015	3	481	287	45	87.4	18604.14
lit	True	544	2.21	59808	15719	1	98.81	3.8	1017	104	1540.47	1846	1540.47	0.055	0	99	96	100	90	17.92	104.7	34.9	0	1035.62	0	-0.005	8	1300	955	84	247.45	45970.31
lume-js	True	0	0	16495	5574	4	95.37	2.96	0	0	0	0	0	0	0	0	0	0	0	18.74	114.6	37.79	0	1034.22	29.9	-0.001	4	321	234	67	154.88	17543.75
preact	True	542	2.18	27622	10088	1	100	2.74	1017	104	1357.54	1661.31	1357.54	0.0001	0	100	100	100	90	19.84	94.7	31.57	0	1021.12	0	-0.008	12	776	461	101	585.8	25344.18
qwik	True	915	2.25	91158	34628	13	100	2.63	1023	105	1385.66	2118.61	1385.66	0.6148	0	83.8	96	100	90	18.5	109.6	36.53	0	1026.27	0	-0.008	16	754	415	83	861.8	26425.59
react	True	948	2.31	158538	50256	1	100	3.15	1018	104	1959	2263.5	1959	0.0002	0	97	100	100	90	18.32	119.5	39.83	0	1035.82	0	-0.013	13	762	438	90	634.69	24213.69
solid	True	813	2.18	26458	9243	1	100	2.86	1018	104	1382.89	1537.14	1382.89	0.0001	0	100	100	100	90	16.54	79.7	26.57	0	1018.21	0	-0.012	12	786	458	98	581.44	26202.05
svelte	True	2146	2.27	117670	38613	11	68.6	3.05	1359	116	1664.95	2112.81	1664.95	0	0	98	100	96	90	18.85	119.6	39.87	0	1015.05	0	0.011	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1237.13	1527.91	1237.13	0.146	0	94	100	96	90	17.84	124.6	41.53	0	1033.69	0	-0.016	3	560	426	74	71.69	20768.9
vanjs	True	472	2.17	17211	5999	1	96.97	2.87	1018	104	1207.36	1383.03	1207.36	0.0001	0	100	100	100	90	18.2	129.6	43.2	0	1015.14	0	0.001	3	743	388	76	74.17	22895.14
vue	True	979	2.23	76585	29349	1	100	2.61	1017	104	1626.8	1842.6	1626.8	0.0001	0	99	100	100	90	17.43	99.6	33.2	0	1025.65	0	-0.008	11	677	217	57	686.46	10853.47
