framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1775.54	2037.49	1775.54	0.0002	32.4	98.2	100	100	90	14.21	84.6	28.2	0	993.59	0	-0.021	3	444	299	68	83.56	13776.09
angular	True	14879	2.39	222256	67534	2	91.68	3.29	11253	266	1955.17	2489.16	1955.17	0.0001	31.4	96	100	100	90	14.41	114.5	38.17	0	996.96	0	-0.007	13	888	489	89	604.48	30872.93
jquery	True	1228	2.26	100009	34722	1	99.5	2.88	1617	119	1838.11	2023.36	1838.11	0.1459	0.4	92	100	99.2	90	14.62	104.5	34.83	0	983.45	0	-0.015	3	481	287	45	87.4	18604.14
lit	True	780	2.21	60102	15752	1	98.82	3.82	1613	118	1550.36	1855.84	1550.36	0.055	0.8	99	96	100	90	12.86	114.6	38.2	0	997.03	0	-0.005	8	1310	955	84	246.73	46709.68
lume-js	True	0	0	16495	5574	4	95.37	2.96	0	0	1212.52	1691.79	1212.52	0.0002	0	100	100	100	100	13.62	39.8	13.27	0	992.28	0	-0.007	4	321	234	67	154.88	17543.75
preact	True	777	2.18	27622	10088	1	100	2.74	1024	105	1338.91	1586.27	1338.91	0.0001	0	99.8	100	100	90	13.12	99.6	33.2	0	991.34	0	-0.006	12	776	461	101	585.8	25344.18
qwik	True	1397	2.25	91158	34628	13	100	2.63	1629	117	1373.24	2127.84	1373.24	0.8093	0	79	96	100	90	13.23	69.8	23.27	0	986.27	0	-0.009	16	754	414	83	862.46	26425.59
react	True	1377	2.31	158538	50256	1	100	3.15	1024	105	1921.18	2230.61	1921.18	0.0002	197.2	93	100	100	90	12.58	59.8	19.93	0	979.8	0	-0.008	13	762	438	90	634.69	24213.69
solid	True	1130	2.18	26458	9243	1	100	2.86	1610	117	1392.65	1548.28	1392.65	0.0001	2	99.2	100	100	90	13.41	84.6	28.2	0	982.7	0	-0.008	12	786	458	98	581.44	26202.05
svelte	True	3289	2.27	117670	38612	11	68.6	3.05	1025	105	1672.97	2119.69	1672.97	0	0	98	100	96	90	12.14	49.7	16.57	0	979.77	0	0.011	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1252.34	1544.65	1252.34	0.1461	0	94	100	96	90	14.86	79.7	26.57	0	990.98	0	-0.02	3	560	426	74	71.69	20768.9
vanjs	True	697	2.17	17211	5999	1	96.97	2.87	1025	104	1212.57	1398.25	1212.57	0.0001	0	100	100	100	90	19.22	94.6	31.53	0	973.54	0	0.003	3	743	388	76	74.17	22895.14
vue	True	1426	2.23	76585	29349	1	100	2.61	1644	117	1660.69	1862.44	1660.69	0.0001	0	99	100	100	90	14.73	99.6	33.2	0	988.41	0	-0.008	11	677	217	57	686.46	10853.47
