framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1773.8	2034.38	1773.8	0.0003	26.4	98.2	100	100	90	18.75	104.5	18.25	0	996.04	0	-0.02	3	444	299	68	83.56	13776.09
angular	True	14319	2.39	222256	67534	2	91.68	3.29	11191	277	1955.43	2485.75	1955.43	0.0001	27.6	96	100	100	90	18.53	84.3	28.1	0	993.11	0	-0.004	13	888	489	89	604.48	30872.93
jquery	True	1262	2.26	100009	34722	1	99.5	2.88	1590	121	1812.73	2004.89	1812.73	0.1459	0	92.2	100	99.2	90	16.82	139.2	46.4	0	986.08	0	-0.015	3	481	287	45	87.4	18604.14
lit	True	753	2.21	60102	15752	1	98.82	3.82	1604	119	1548.8	1855.4	1548.8	0.055	2.8	99	96	100	90	16.89	119.4	39.8	0	992.91	0	-0.006	8	1310	955	84	246.73	46709.68
lume-js	True	0	0	16495	5574	4	95.37	2.96	0	0	1212.09	1707.13	1212.09	0.0002	0	100	100	100	100	16.86	59.8	19.93	0	987.89	0	-0.007	4	321	234	67	154.88	17543.75
preact	True	761	2.18	27622	10088	1	100	2.74	1024	105	1359.67	1666.8	1359.67	0.0001	0	99.8	100	100	90	20.58	109.5	19.08	0	987.07	0	-0.008	12	776	461	101	585.8	25344.18
qwik	True	1379	2.25	91158	34628	13	100	2.63	1636	118	1418.83	2129.21	1418.83	1.0074	0	74	96	100	90	14.12	49.8	16.6	0	999.39	0	-0.008	16	754	414	83	862.46	26425.59
react	True	1339	2.31	158538	50256	1	100	3.15	1027	105	1946.83	2251.95	1946.83	0.0001	46.9	96.2	100	100	90	18.46	20	10	0	998.3	5	-0.005	13	762	438	90	634.69	24213.69
solid	True	1149	2.18	26458	9243	1	100	2.86	1627	117	1389.02	1543.04	1389.02	0.0001	0	99.8	100	100	90	18.23	114.5	38.17	0	980.59	0	-0.007	12	786	458	98	581.44	26202.05
svelte	True	3195	2.27	117670	38611	11	68.6	3.05	1024	105	1670.76	2087.8	1670.76	0	0	98.2	100	96	90	18.34	144.2	48.07	0	986.23	0	0.011	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1247.34	1554.78	1247.34	0.146	0	94	100	96	90	12.99	39.8	13.27	0	977.4	0	-0.022	3	560	426	74	71.69	20768.9
vanjs	True	685	2.17	17211	5999	1	96.97	2.87	1023	104	1211.5	1395.86	1211.5	0.0001	0	100	100	100	90	18.38	69.8	23.27	0	988.55	0	0.003	3	743	388	76	74.17	22895.14
vue	True	1402	2.23	76585	29349	1	100	2.61	1627	118	1660.02	1860.03	1660.02	0.0001	0.8	99	100	100	90	17.04	99.5	33.17	0	987.75	0	-0.007	11	677	217	57	686.46	10853.47
