framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1860.92	2016.19	1860.92	0.0002	25.6	98	100	100	90	14.8	54.8	18.27	0	990.66	0	-0.014	3	444	299	68	83.56	13776.09
angular	True	13922	2.39	222256	67534	2	91.68	3.29	10993	272	1956.57	2486.86	1956.57	0.0001	27	96	100	100	90	13.06	89.7	29.9	0	984.97	0	-0.008	13	888	489	89	604.48	30872.93
jquery	True	1226	2.26	100009	34722	1	99.5	2.88	1602	118	1834.16	2027.14	1834.16	0.1459	0.3	92	100	99.2	90	15.22	99.7	33.23	0	990.12	0	-0.014	3	481	287	45	87.4	18604.14
lit	True	756	2.21	60102	15752	1	98.82	3.82	1616	118	1553.09	1860.23	1553.09	0.055	1.6	99	96	100	90	15	74.8	24.93	0	992.29	0	-0.005	8	1310	955	84	246.73	46709.68
lume-js	True	0	0	16495	5574	4	95.37	2.96	0	0	1217.25	1687.18	1217.25	0.0002	0	100	100	100	100	13.09	59.7	19.9	0	983.74	0	-0.007	4	321	234	67	154.88	17543.75
preact	True	784	2.18	27622	10088	1	100	2.74	1024	105	1363.03	1671.34	1363.03	0.0001	0	99.4	100	100	90	13.96	54.7	18.23	0	978.11	0	-0.006	12	776	461	101	585.8	25344.18
qwik	True	1364	2.25	91158	34628	13	100	2.63	1616	115	1420.15	2132.88	1420.15	0.6166	0	83.8	96	100	90	14	74.8	24.93	0	992.05	0	-0.008	16	754	414	83	862.46	26425.59
react	True	1384	2.31	158538	50256	1	100	3.15	1023	105	1945.01	2249.62	1945.01	0.0001	69.2	95.4	100	100	90	13.14	74.8	24.93	0	991.87	0	-0.01	13	762	438	90	634.69	24213.69
solid	True	1187	2.18	26458	9243	1	100	2.86	1625	117	1389.27	1543.61	1389.27	0.0001	0	99.6	100	100	90	15.52	84.8	28.27	0	991.57	0	-0.005	12	786	458	98	581.44	26202.05
svelte	True	3240	2.27	117668	38612	11	68.6	3.05	1030	105	1671.63	2121.05	1671.63	0	2.1	98	100	96	90	13.23	104.6	34.87	0	974.05	0	0.009	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1253.88	1542.24	1253.88	0.1461	0	94	100	96	90	13.41	79.8	26.6	0	985.43	0	-0.02	3	560	426	74	71.69	20768.9
vanjs	True	664	2.17	17211	5999	1	96.97	2.87	1023	104	1211.75	1396.02	1211.75	0.0001	0	100	100	100	90	13.94	79.7	26.57	0	985.51	0	0.003	3	743	388	76	74.17	22895.14
vue	True	1398	2.23	76585	29349	1	100	2.61	1611	118	1657.85	1854.17	1657.85	0.0001	0	99	100	100	90	13.81	94.6	31.53	0	984.73	0	-0.008	11	677	217	57	686.46	10853.47
