framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1565.82	1891.79	1565.82	0.0002	17.7	98.8	100	100	90	17.07	79.7	26.57	0	1026.29	0	-0.016	3	444	299	68	83.56	13776.09
angular	True	6081	2.36	193581	61947	3	90.45	3.12	5089	104	1761.5	2282.52	1761.5	0.0001	6.4	97.2	100	100	90	17.41	89.7	29.9	0	1020.36	0	-0.009	13	859	484	89	616.31	29894.72
astro	True	1280	2.17	11475	3814	1	100	3.01	2294	109	1209.78	1509.78	1209.78	0	0	100	100	100	90	21.09	84.6	28.2	0	1014.13	0	-0.006	4	546	372	73	159.38	18153.98
jquery	True	1105	2.26	100009	34722	1	99.5	2.88	1032	107	1830.45	2017.48	1830.45	0.1459	0	92	100	99.2	90	15.8	69.8	23.27	0	1016.22	0	-0.013	3	481	287	45	87.4	18604.14
lit	True	690	2.21	59808	15719	1	98.81	3.8	1022	105	1544.19	1849.09	1544.19	0.055	0.2	99	96	100	90	19.02	84.6	28.2	0	1008.97	0	-0.005	8	1300	955	84	247.45	45970.31
lume-js	True	0	0	16495	5574	4	95.37	2.96	0	0	0	0	0	0	0	0	0	0	0	33.12	158.8	53.06	0	1004.53	44.8	-0.003	4	321	234	67	154.88	17543.75
preact	True	691	2.18	27622	10088	1	100	2.74	1022	105	1360.39	1665.58	1360.39	0.0001	0	99.6	100	100	90	18.35	94.2	16.53	0	1015.76	0	-0.007	12	776	461	101	585.8	25344.18
qwik	True	1155	2.25	91158	34628	13	100	2.63	1030	107	1417.23	2123.88	1417.23	0.8106	0	78.8	96	100	90	18.56	84.7	28.23	0	1014.54	0	-0.01	16	754	415	83	861.8	26425.59
react	True	1194	2.31	158538	50256	1	100	3.15	1022	105	1939.42	2244.13	1939.42	0.0001	54.4	96	100	100	90	17.72	79.7	26.57	0	1017.85	0	-0.008	13	762	438	90	634.69	24213.69
solid	True	1037	2.18	26458	9243	1	100	2.86	1022	105	1388.8	1542.6	1388.8	0.0001	0	99.8	100	100	90	19.36	109.6	36.53	0	1003.86	0	-0.006	12	786	458	98	581.44	26202.05
svelte	True	2741	2.27	117668	38611	11	68.6	3.05	1662	120	1669.14	2088.35	1669.14	0	0	98.2	100	96	90	18.79	113.9	37.97	0	989.76	0	0.008	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1246.63	1548.1	1246.63	0.146	0	94	100	96	90	18.17	94.6	31.53	0	1001.81	0	-0.015	3	560	426	74	71.69	20768.9
vanjs	True	609	2.17	17211	5999	1	96.97	2.87	1022	105	1209.4	1390.71	1209.4	0.0001	0	100	100	100	90	13.21	64.8	21.6	0	991.8	0	0.002	3	743	388	76	74.17	22895.14
vue	True	1250	2.23	76585	29349	1	100	2.61	1022	105	1657.21	1851.42	1657.21	0.0001	0	99	100	100	90	17.71	84.7	28.23	0	1005.32	0	-0.008	11	677	217	57	686.46	10853.47
