framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1771.08	2027.97	1771.08	0.0002	23.8	98.2	100	100	90	14.88	84.7	28.23	0	992.63	0	-0.019	3	444	299	68	83.56	13776.09
angular	True	14416	2.39	222256	67534	2	91.68	3.29	10868	261	1964.47	2465.8	1964.47	0.0001	28.2	96	100	100	90	12.44	119.6	39.87	0	995.06	0	-0.007	13	888	489	89	604.48	30872.93
jquery	True	1218	2.26	100009	34722	1	99.5	2.88	1610	118	1813.22	1996.22	1813.22	0.1459	0	92.2	100	99.2	90	14.34	89.6	29.87	0	984.06	0	-0.013	3	481	287	45	87.4	18604.14
lit	True	744	2.21	60102	15752	1	98.82	3.82	1607	118	1550.88	1856.71	1550.88	0.055	3.8	99	96	100	90	14.69	79.7	26.57	0	974.78	0	-0.002	8	1310	955	84	246.73	46709.68
lume-js	True	0	0	16495	5574	4	95.37	2.96	0	0	1215.93	1701.86	1215.93	0.0001	0	100	100	100	100	13.5	89.6	29.87	0	972.21	0	-0.007	4	321	234	67	154.88	17543.75
preact	True	766	2.18	27622	10088	1	100	2.74	1023	105	1361.24	1666.87	1361.24	0.0001	0	99.6	100	100	90	14.07	109.6	36.53	0	968.88	0	-0.004	12	776	461	101	585.8	25344.18
qwik	True	1357	2.25	91158	34628	13	100	2.63	1622	117	1403.14	2127.19	1403.14	0.8056	0	79	96	100	90	14.37	109.6	36.53	0	983.03	0	-0.007	16	754	414	83	862.46	26425.59
react	True	1338	2.31	158538	50256	1	100	3.15	1025	105	1951.8	2252.11	1951.8	0.0001	52.7	96	100	100	90	13.64	99.4	33.13	0	988.99	0	-0.01	13	762	438	90	634.69	24213.69
solid	True	1129	2.18	26458	9243	1	100	2.86	1593	117	1391.98	1546.57	1391.98	0.0001	1	99.2	100	100	90	13.29	89.6	29.87	0	983.36	0	-0.007	12	786	458	98	581.44	26202.05
svelte	True	3271	2.27	117670	38611	11	68.6	3.05	1031	104	1669.06	2117.68	1669.06	0	0	98	100	96	90	13.62	94.6	31.53	0	968.23	0	-0.003	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1247.26	1544.54	1247.26	0.146	0	94	100	96	90	18.41	99.6	33.2	0	972.68	0	-0.012	3	560	426	74	71.69	20768.9
vanjs	True	669	2.17	17211	5999	1	96.97	2.87	1023	105	1224.62	1430.22	1224.62	0.0001	0	100	100	100	90	13.69	114.7	38.23	0	974.75	0	0.003	3	743	388	76	74.17	22895.14
vue	True	1381	2.23	76585	29349	1	100	2.61	1584	117	1631.15	1860.12	1631.15	0.0001	0.4	99	100	100	90	14.67	109.7	36.57	0	980.34	0	-0.005	11	677	217	57	686.46	10853.47
