framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1364.42	1881.37	1364.42	0.0002	5.7	99.2	100	100	90	14.2	40	13.33	0	1096.74	0	-0.015	3	444	299	68	83.56	13776.09
angular	True	5142	2.36	186649	58506	1	90.1	3.19	4258	104	1652.96	2149.04	1652.96	0.0001	0	98	100	100	90	14.8	45	15	0	1086.9	0	-0.008	13	764	410	78	634.94	26701.75
astro	True	1002	2.17	11475	3814	1	100	3.01	1870	108	1176.68	1506.68	1176.68	0.0001	2.85	100	100	100	90	29.41	89.8	29.93	0	1078.58	0	-0.005	4	546	372	73	159.38	18153.98
geajs	True	718	2.19	32881	9964	1	98.43	3.3	1017	105	1513.47	1689.67	1513.47	0.0001	0	99	100	100	90	17.96	74.9	24.97	0	1101.28	0	-0.014	13	713	452	91	678.96	24340.98
jquery	True	899	2.26	100009	34722	1	99.5	2.88	1025	106	1820.09	2010.83	1820.09	0.1459	0	92	100	99.2	90	31.95	89.7	29.9	0	1094.45	0	-0.012	3	481	287	45	87.4	18604.14
lit	True	559	2.21	59808	15719	1	98.81	3.8	1018	104	1542.35	1848.03	1542.35	0.055	0	99	96	100	90	14.19	0	0	0	1088.54	0	-0.004	8	1300	955	84	247.45	45970.31
lume-js	True	0	0	16495	5574	4	95.37	2.96	0	0	0	0	0	0	0	0	0	0	0	18.13	59.9	29.48	0	1089.07	24.9	-0.003	4	321	234	67	154.88	17543.75
preact	True	554	2.18	27622	10088	1	100	2.74	1019	104	1357.5	1661.25	1357.5	0.0001	0	100	100	100	90	17.55	69.9	12.48	0	1083.56	0	-0.006	12	776	461	101	585.8	25344.18
qwik	True	936	2.25	91158	34628	13	100	2.63	1025	106	1430.46	2120.14	1430.46	1.0091	0	74	96	100	90	14.38	10	3.33	0	1091.78	0	-0.006	16	754	415	83	861.8	26425.59
react	True	976	2.31	158538	50256	1	100	3.15	1019	104	1957.73	2261.59	1957.73	0.0001	0	97	100	100	90	19.66	94.7	31.57	0	1094.13	0	-0.006	13	762	438	90	634.69	24213.69
solid	True	843	2.18	26458	9243	1	100	2.86	1018	104	1383.69	1538.43	1383.69	0.0001	0	99.8	100	100	90	25.95	89.8	29.93	0	1095.56	0	-0.006	12	786	458	98	581.44	26202.05
svelte	True	2244	2.27	117668	38613	11	68.6	3.05	1388	116	1664.17	2082.71	1664.17	0	3.6	98.2	100	96	90	14.87	0	0	0	1081.37	0	-0.004	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1271.54	1584.65	1271.54	0.146	0	94	100	96	90	14.34	0	0	0	1086.38	0	-0.02	3	560	426	74	71.69	20768.9
vanjs	True	487	2.17	17211	5999	1	96.97	2.87	1019	104	1251.93	1431.1	1251.93	0.0001	0	99.8	100	100	90	19.09	79.7	26.57	0	1077.28	0	-0.001	3	743	388	76	74.17	22895.14
vue	True	1000	2.23	76585	29349	1	100	2.61	1018	104	1655.95	1842.93	1655.95	0.0001	0	99	100	100	90	17.32	54.8	18.27	0	1090.86	0	-0.007	11	677	217	57	686.46	10853.47
