framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1364.49	1879.09	1364.49	0.0002	6	99.2	100	100	90	19.16	84.8	28.27	0	1034.69	0	-0.014	3	444	299	68	83.56	13776.09
angular	True	5184	2.36	193581	61947	3	90.45	3.12	4068	103	1756.41	2274.02	1756.41	0.0001	0.2	97.2	100	100	90	17.56	59.8	19.93	0	1025.6	0	-0.008	13	859	484	89	616.31	29894.72
jquery	True	853	2.26	100009	34722	1	99.5	2.88	1440	113	1827.38	2011.87	1827.38	0.1459	0	92	100	99.2	90	20.02	84.9	28.3	0	1031.16	0	-0.015	3	481	287	45	87.4	18604.14
lit	True	534	2.21	59808	15719	1	98.81	3.8	1450	114	1563.15	1889.52	1563.15	0.055	0	98.8	96	100	90	19.68	74.8	24.93	0	1022.12	0	-0.002	8	1300	955	84	247.45	45970.31
lume-js	True	0	0	16495	5574	4	95.37	2.96	0	0	0	0	0	0	0	0	0	0	0	19.88	39.9	30.73	0	1026.84	24.9	-0.002	4	321	234	67	154.88	17543.75
preact	True	537	2.18	27622	10088	1	100	2.74	1020	104	1358.08	1663.72	1358.08	0.0001	0	99.8	100	100	90	17.83	79.8	26.6	0	1032.96	0	-0.01	12	776	461	101	585.8	25344.18
qwik	True	904	2.25	91158	34628	13	100	2.63	1408	114	1431.63	2122.68	1431.63	1.0091	0	74	96	100	90	16.93	40	13.33	0	1040.12	0	-0.006	16	754	415	83	861.8	26425.59
react	True	969	2.31	158538	50256	1	100	3.15	1019	105	1958.85	2263.28	1958.85	0.0001	0	97	100	100	90	18.2	79.9	26.63	0	1028.43	0	-0.013	13	762	438	90	634.69	24213.69
solid	True	802	2.18	26458	9243	1	100	2.86	1430	114	1386.51	1541.37	1386.51	0.0001	0	100	100	100	90	19.53	59.9	19.97	0	1031.91	0	-0.005	12	786	458	98	581.44	26202.05
svelte	True	2179	2.27	117670	38610	11	68.6	3.05	1019	104	1665.37	2113.17	1665.37	0	0	98	100	96	90	20.02	69.9	23.3	0	1012.94	0	0.011	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1237.43	1537.78	1237.43	0.146	0	94	100	96	90	19.71	35	11.67	0	1025.83	0	-0.012	3	560	426	74	71.69	20768.9
vanjs	True	468	2.17	17211	5999	1	96.97	2.87	1019	103	1209.47	1387.61	1209.47	0	0	100	100	100	90	19.6	54.8	18.27	0	1019.29	0	0.004	3	743	388	76	74.17	22895.14
vue	True	979	2.23	76585	29349	1	100	2.61	1441	114	1627.33	1847	1627.33	0.0001	0	99	100	100	90	15.38	40	13.33	0	1041.64	0	-0.01	11	677	217	57	686.46	10853.47
