framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1764.1	2022.29	1764.1	0.0001	27.4	98.2	100	100	90	6.67	5	3.33	0	1326.14	10	-0.017	3	444	299	68	83.56	13776.09
angular	True	6307	2.32	158642	51430	1	100	3.08	5497	104	1959.85	2319.57	1959.85	0.0001	8.6	97	100	100	90	15.44	44.8	9.13	0	1375.56	0	-0.003	13	764	424	88	631.62	27036.12
astro	True	1360	2.17	11475	3814	1	100	3.01	2287	109	1209.75	1509.75	1209.75	0.0001	0	100	100	100	90	16.04	54.8	9.97	0	1321.33	0	-0.004	4	546	372	73	159.38	18153.98
geajs	True	922	2.19	32881	9964	1	98.43	3.3	1020	105	1510.52	1695.88	1510.52	0.0001	2.4	99	100	100	90	17.29	94.6	31.53	0	1331.28	0	-0.006	13	713	452	91	678.96	24340.98
jquery	True	1113	2.26	100009	34722	1	99.5	2.88	1034	107	1837.18	2019.46	1837.18	0.1459	0	92	100	99.2	90	18.62	54.8	26.57	0	1386.68	49.9	-0.008	3	481	287	45	87.4	18604.14
lit	True	709	2.21	59808	15719	1	98.81	3.8	1023	104	1544.39	1848.68	1544.39	0.055	1.6	99	96	100	90	13.45	54.8	18.27	0	1324.21	0	-0.003	8	1300	955	84	247.45	45970.31
lume-js	True	0	0	16495	5574	4	95.37	2.96	0	0	1183.76	1702.84	1183.76	0.0001	0	100	100	100	100	18.38	69.7	23.23	0	1323.87	0	-0.006	4	321	234	67	154.88	17543.75
octane	True	2023	2.3	148231	46596	1	100	3.18	1021	105	1990.57	2263.15	1990.57	0.0002	0	97	100	100	90	18.22	54.8	18.27	0	1376.13	0	-0.007	12	741	421	89	579.82	24098.68
preact	True	700	2.18	27622	10088	1	100	2.74	1023	105	1359.61	1634.41	1359.61	0.0001	0	99.8	100	100	90	13.15	39.8	14.93	0	1334.05	0	-0.004	12	776	461	101	585.8	25344.18
qwik	True	1185	2.25	91158	34628	13	100	2.63	1033	107	1432.79	2126.98	1432.79	0.8013	0	79	96	100	90	15.64	39.8	13.27	0	1333.34	0	-0.004	16	754	415	83	861.8	26425.59
react	True	1233	2.31	158538	50256	1	100	3.15	1023	105	1948.99	2254.29	1948.99	0.0002	66.9	95.6	100	100	90	18.72	44.8	14.93	0	1325.51	0	-0.003	13	762	438	90	634.69	24213.69
solid	True	1087	2.18	26458	9243	1	100	2.86	1023	105	1392.74	1547.41	1392.74	0.0001	0	99.4	100	100	90	15.37	24.9	8.3	0	1344.27	0	-0.003	12	786	458	98	581.44	26202.05
svelte	True	2876	2.27	117670	38614	11	68.6	3.05	1720	122	1670.1	2120.43	1670.1	0	0	98	100	96	90	16.67	59.7	19.9	0	1314.75	0	-0.003	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1249.35	1548.34	1249.35	0.146	0	94	100	96	90	16.76	59.7	19.9	0	1316.86	0	-0.009	3	560	426	74	71.69	20768.9
vanjs	True	625	2.17	17211	5999	1	96.97	2.87	1024	105	1210.36	1393.74	1210.36	0.0001	0	100	100	100	90	18.82	74.5	24.83	0	1310.67	0	0.002	3	743	388	76	74.17	22895.14
vue	True	1267	2.23	76585	29349	1	100	2.61	1022	104	1659.17	1855.96	1659.17	0.0001	0	99	100	100	90	18.53	54.8	18.27	0	1329.25	0	-0.003	11	677	217	57	686.46	10853.47
