framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1761.92	2031.21	1761.92	0.0001	24.4	98.2	100	100	90	14.19	59.7	19.9	0	996.41	0	-0.014	3	444	299	68	83.56	13776.09
angular	True	13971	2.39	222256	67534	2	91.68	3.29	10970	268	1954.41	2482.42	1954.41	0.0001	25.8	96	100	100	90	14.37	54.9	9.98	0	984.07	0	-0.006	13	888	489	89	604.48	30872.93
jquery	True	1201	2.26	100009	34722	1	99.5	2.88	1594	118	1805.23	2003.05	1805.23	0.1459	0	92.2	100	99.2	90	13.96	64.7	21.57	0	973.93	0	-0.014	3	481	287	45	87.4	18604.14
lit	True	752	2.21	60102	15752	1	98.82	3.82	1586	117	1547.06	1852.48	1547.06	0.055	0.6	99	96	100	90	13.24	69.8	23.27	0	967.52	0	-0.001	8	1310	955	84	246.73	46709.68
lume-js	True	0	0	16495	5574	4	95.37	2.96	0	0	1185.32	1706.55	1185.32	0.0001	0	100	100	100	100	18.36	49.8	18.27	0	986.93	0	-0.005	4	321	234	67	154.88	17543.75
preact	True	769	2.18	27622	10088	1	100	2.74	1023	105	1359.6	1664.41	1359.6	0.0001	0	99.8	100	100	90	12.56	29.9	5.82	0	984.14	0	-0.008	12	776	461	101	585.8	25344.18
qwik	True	1333	2.25	91158	34628	13	100	2.63	1608	117	1418.05	2126.97	1418.05	1.0109	0	74	96	100	90	12.94	89.7	29.9	0	982.54	0	-0.008	16	754	414	83	862.46	26425.59
react	True	1309	2.31	158538	50256	1	100	3.15	1023	105	1961.1	2296.25	1961.1	0.0001	92.8	94.4	100	100	90	14.33	34.8	11.6	0	984.82	0	-0.009	13	762	438	90	634.69	24213.69
solid	True	1129	2.18	26458	9243	1	100	2.86	1583	117	1385.32	1539.18	1385.32	0.0001	0	100	100	100	90	14.29	44.9	14.97	0	976.92	0	-0.005	12	786	458	98	581.44	26202.05
svelte	True	3065	2.27	117670	38614	11	68.6	3.05	1024	105	1669.15	2075.03	1669.15	0	18.15	98.2	100	96	90	14.76	34.9	11.63	0	973.68	0	-0.004	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1252.56	1552.28	1252.56	0.146	0	94	100	96	90	12.88	84.6	28.2	0	973.5	5	-0.02	3	560	426	74	71.69	20768.9
vanjs	True	673	2.17	17211	5999	1	96.97	2.87	1023	104	1211.86	1396.19	1211.86	0.0001	0	100	100	100	90	14.41	69.8	23.27	0	963.54	0	0.004	3	743	388	76	74.17	22895.14
vue	True	1375	2.23	76585	29349	1	100	2.61	1595	118	1629.03	1856.55	1629.03	0.0001	0	99	100	100	90	14.74	59.8	19.93	0	973.77	0	-0.005	11	677	217	57	686.46	10853.47
