framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1471.12	2029.89	1471.12	0.0003	25	98.8	100	100	90	14.98	54.8	9.97	0	1343.77	0	-0.012	3	444	299	68	83.56	13776.09
angular	True	6412	2.32	158642	51430	1	100	3.08	5497	104	1960.02	2318.44	1960.02	0.0001	5.6	97	100	100	90	15.33	34.9	11.63	0	1384.99	0	-0.004	13	764	424	88	631.62	27036.12
astro	True	1359	2.17	11475	3814	1	100	3.01	2286	109	1208.46	1508.46	1208.46	0.0001	0	100	100	100	90	14.92	59.8	19.93	0	1324.38	0	-0.003	4	546	372	73	159.38	18153.98
geajs	True	936	2.19	32881	9964	1	98.43	3.3	1021	105	1545.92	1703.08	1545.92	0.0001	1.8	99	100	100	90	14.68	29.9	9.97	0	1332.92	0	-0.014	13	713	452	91	678.96	24340.98
jquery	True	1125	2.26	100009	34722	1	99.5	2.88	1031	107	1833.63	2025.64	1833.63	0.1459	0	92	100	99.2	90	15.44	39.9	7.48	0	1332.66	0	-0.008	3	481	287	45	87.4	18604.14
lit	True	718	2.21	59808	15719	1	98.81	3.8	1022	104	1547.51	1852.67	1547.51	0.055	2.2	99	96	100	90	15.66	49.7	16.57	0	1321.73	0	-0.001	8	1300	955	84	247.45	45970.31
lume-js	True	0	0	16495	5574	4	95.37	2.96	0	0	1215.53	1702.38	1215.53	0.0002	0	100	100	100	100	15.05	59.8	10.8	0	1328.8	0	-0.003	4	321	234	67	154.88	17543.75
octane	True	2037	2.3	148231	46596	1	100	3.18	1021	105	2000.95	2269.12	2000.95	0.0002	0	97	100	100	90	15.09	34.9	11.63	0	1321.24	0	-0.006	12	741	421	89	579.82	24098.68
preact	True	715	2.18	27622	10088	1	100	2.74	1022	105	1363.18	1641.77	1363.18	0.0001	0	99.4	100	100	90	14.59	20	4.17	0	1381.87	0	-0.004	12	776	461	101	585.8	25344.18
qwik	True	1200	2.25	91158	34628	13	100	2.63	1030	106	1431.76	2123.37	1431.76	0.7972	0	79	96	100	90	13.58	44.9	14.97	0	1333.76	0	-0.006	16	754	415	83	861.8	26425.59
react	True	1244	2.31	158538	50256	1	100	3.15	1022	105	1942.39	2246.68	1942.39	0.0002	83	95	100	100	90	14.48	54.8	18.27	0	1318.34	0	-0.004	13	762	438	90	634.69	24213.69
solid	True	1076	2.18	26458	9243	1	100	2.86	1023	105	1391.58	1546.67	1391.58	0.0001	0	99.8	100	100	90	14.82	34.8	13.27	0	1330.08	0	-0.003	12	786	458	98	581.44	26202.05
svelte	True	2870	2.27	117668	38608	11	68.6	3.05	1692	121	1668.8	2099.5	1668.8	0	0	98.2	100	96	90	13.47	29.9	11.63	0	1310.33	0	-0.003	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1277.33	1538.51	1277.33	0.1461	0	94	100	96	90	13.16	39.8	13.27	0	1316.27	0	-0.009	3	560	426	74	71.69	20768.9
vanjs	True	623	2.17	17211	5999	1	96.97	2.87	1023	105	1214.2	1399.29	1214.2	0.0001	0	100	100	100	90	14.41	29.9	5.82	0	1315.9	0	0.003	3	743	388	76	74.17	22895.14
vue	True	1279	2.23	76585	29349	1	100	2.61	1023	104	1630.76	1857.53	1630.76	0.0001	0	99	100	100	90	15	49.8	16.6	0	1323.32	0	-0.003	11	677	217	57	686.46	10853.47
