framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1471.21	1894.6	1471.21	0.0002	21.2	99	100	100	90	18.68	139.6	46.53	0	1191.55	0	-0.015	3	444	299	68	83.56	13776.09
angular	True	3083	2.31	151436	49282	1	100	3.07	3248	106	1955.97	2314.15	1955.97	0.0001	5.2	97	100	100	90	20.93	129.6	43.2	0	1175.07	0	-0.006	13	761	422	88	634.61	27287.05
astro	True	1237	2.17	11475	3814	1	100	3.01	2080	110	1209.65	1509.65	1209.65	0.0001	0	100	100	100	90	18.42	129.6	43.2	0	1188.26	0	-0.007	4	546	372	73	159.38	18153.98
geajs	True	842	2.19	32881	9964	1	98.43	3.3	1021	106	1546.28	1702.02	1546.28	0.0001	1.2	99	100	100	90	20.87	139.6	46.53	0	1186.86	0	-0.015	13	713	452	91	678.96	24340.98
jquery	True	1027	2.26	100009	34722	1	99.5	2.88	1031	108	1834.21	2024.71	1834.21	0.1459	0.2	92	100	99.2	90	20.68	129.6	43.2	0	1193.48	0	-0.012	3	481	287	45	87.4	18604.14
lit	True	654	2.21	59808	15719	1	98.81	3.8	1022	105	1550.54	1855.01	1550.54	0.055	0.4	99	96	100	90	21.22	94.6	31.53	0	1179.71	0	-0.003	8	1300	955	84	247.45	45970.31
lume-js	True	0	0	16495	5574	4	95.37	2.96	0	0	1210.29	1690.45	1210.29	0.0002	0	100	100	100	100	18.91	129.6	43.2	0	1174.18	0	-0.013	4	321	234	67	154.88	17543.75
octane	True	1850	2.3	148231	46596	1	100	3.18	1022	105	1999.73	2263.09	1999.73	0.0002	0	97	100	100	90	18.04	134.5	44.83	0	1179.07	0	-0.012	12	741	421	89	579.82	24098.68
preact	True	651	2.18	27622	10088	1	100	2.74	1022	105	1358.26	1662.39	1358.26	0.0001	0	100	100	100	90	20.79	144.5	48.17	0	1170.41	0	-0.005	12	776	461	101	585.8	25344.18
qwik	True	1106	2.25	91158	34628	13	100	2.63	1032	108	1416.11	2122.45	1416.11	0.6056	3.91	84	96	100	90	20.99	104	34.67	0	1183.78	0	-0.007	16	754	415	83	861.8	26425.59
react	True	1181	2.31	158538	50256	1	100	3.15	1022	106	1941.85	2247.88	1941.85	0.0002	155.3	93.6	100	100	90	20.39	134.5	24.08	0	1180.21	0	-0.011	13	762	438	90	634.69	24213.69
solid	True	956	2.18	26458	9243	1	100	2.86	1022	105	1393.68	1547.72	1393.68	0.0001	0	99.2	100	100	90	20.96	114.5	38.17	0	1195.11	0	-0.006	12	786	458	98	581.44	26202.05
svelte	True	2624	2.27	117670	38611	11	68.6	3.05	1512	118	1666.24	2115.7	1666.24	0	0	98	100	96	90	20.5	124.6	41.53	0	1160.69	0	-0.004	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1278.98	1555.38	1278.98	0.146	0	94	100	96	90	21.69	94.7	31.57	0	1182.27	0	-0.009	3	560	426	74	71.69	20768.9
vanjs	True	554	2.17	17211	5999	1	96.97	2.87	1022	105	1210.19	1398.08	1210.19	0.0001	0	100	100	100	90	21.29	114.7	38.23	0	1182.49	0	0.001	3	743	388	76	74.17	22895.14
vue	True	1182	2.23	76585	29349	1	100	2.61	1022	105	1627.26	1856.89	1627.26	0.0001	0	99	100	100	90	22	139.4	46.47	0	1197.31	0	-0.004	11	677	217	57	686.46	10853.47
