framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1578.94	1904.75	1578.94	0.0001	22.2	98.8	100	100	90	17.89	104.7	34.9	0	1018.93	0	-0.016	3	444	299	68	83.56	13776.09
angular	True	6488	2.36	193581	61947	3	90.45	3.12	5293	104	1764.54	2282.24	1764.54	0.0001	6.8	97.2	100	100	90	14.99	59.8	19.93	0	1023.16	0	-0.007	13	859	484	89	616.31	29894.72
jquery	True	1095	2.26	100009	34722	1	99.5	2.88	1589	118	1847.87	2026.2	1847.87	0.1459	0	92	100	99.2	90	17.09	64.8	21.6	0	1004.4	0	-0.016	3	481	287	45	87.4	18604.14
lit	True	711	2.21	59808	15719	1	98.81	3.8	1565	118	1549.73	1856.3	1549.73	0.055	0.6	99	96	100	90	16.64	59.8	19.93	0	1011.58	0	-0.001	8	1300	955	84	247.45	45970.31
lume-js	True	0	0	16495	5574	4	95.37	2.96	0	0	0	0	0	0	0	0	0	0	0	26.36	164.3	55.58	0	1014.87	44.8	-0.002	4	321	234	67	154.88	17543.75
preact	True	738	2.18	27622	10088	1	100	2.74	1024	106	1361.53	1639.2	1361.53	0.0001	0	99.6	100	100	90	15.59	74.8	24.93	0	1008.93	0	-0.007	12	776	461	101	585.8	25344.18
qwik	True	1230	2.25	91158	34628	13	100	2.63	1561	119	1417.19	2125.78	1417.19	0.8072	4.8	79	96	100	90	15.33	54.9	18.3	0	1010.61	0	-0.005	16	754	415	83	861.8	26425.59
react	True	1252	2.31	158538	50256	1	100	3.15	1022	105	1937.7	2242.35	1937.7	0.0001	64.2	95.6	100	100	90	21.43	99.2	33.07	0	1014.18	0	-0.009	13	762	438	90	634.69	24213.69
solid	True	1094	2.18	26458	9243	1	100	2.86	1545	118	1389.69	1544.13	1389.69	0.0001	0	99.6	100	100	90	15.48	64.7	21.57	0	1003.95	0	-0.005	12	786	458	98	581.44	26202.05
svelte	True	2819	2.27	117668	38609	11	68.6	3.05	1028	105	1670.53	2120.09	1670.53	0	8.2	98	100	96	90	16.22	44.8	14.93	0	1005.77	0	-0.004	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1276.65	1541.47	1276.65	0.146	0	94	100	96	90	17.73	74.7	24.9	0	1016.21	0	-0.016	3	560	426	74	71.69	20768.9
vanjs	True	622	2.17	17211	5999	1	96.97	2.87	1024	104	1213.64	1397.26	1213.64	0.0001	0	100	100	100	90	18.51	84.6	28.2	0	1013.38	0	0.003	3	743	388	76	74.17	22895.14
vue	True	1271	2.23	76585	29349	1	100	2.61	1562	120	1658.35	1854.92	1658.35	0.0001	0	99	100	100	90	19.29	89.7	29.9	0	1018.85	0	-0.006	11	677	217	57	686.46	10853.47
