framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1756.21	2009.68	1756.21	0.0002	26	98.2	100	100	90	14.99	114.6	38.2	0	993.16	0	-0.019	3	444	299	68	83.56	13776.09
angular	True	13781	2.39	222256	67534	2	91.68	3.29	10711	258	1954.95	2480.23	1954.95	0.0001	22.8	96	100	100	90	14.67	89.7	29.9	0	988.27	0	-0.007	13	888	489	89	604.48	30872.93
jquery	True	1203	2.26	100009	34722	1	99.5	2.88	1584	117	1832.48	2022.01	1832.48	0.1459	0	92	100	99.2	90	15.81	64.7	21.57	0	992.73	0	-0.013	3	481	287	45	87.4	18604.14
lit	True	738	2.21	60102	15752	1	98.82	3.82	1599	119	1545.54	1850.41	1545.54	0.055	0.4	99	96	100	90	13.48	54.8	18.27	0	981.08	0	-0.005	8	1310	955	84	246.73	46709.68
lume-js	True	0	0	16495	5574	4	95.37	2.96	0	0	1212.78	1691.98	1212.78	0.0001	0	100	100	100	100	14.3	84.7	28.23	0	985.98	0	-0.006	4	321	234	67	154.88	17543.75
preact	True	753	2.18	27622	10088	1	100	2.74	1023	104	1362.48	1642.63	1362.48	0.0001	0	99.4	100	100	90	13.64	94.7	31.57	0	978.05	0	-0.005	12	776	461	101	585.8	25344.18
qwik	True	1348	2.25	91158	34628	13	100	2.63	1584	116	1418.34	2127.25	1418.34	1.0049	0	74	96	100	90	14.69	79.8	26.6	0	998.78	0	-0.009	16	754	414	83	862.46	26425.59
react	True	1296	2.31	158538	50256	1	100	3.15	1023	105	1962.44	2268.66	1962.44	0.0001	0	97	100	100	90	13.14	29.9	9.97	0	981.48	0	-0.013	13	762	438	90	634.69	24213.69
solid	True	1117	2.18	26458	9243	1	100	2.86	1586	116	1391.37	1546.56	1391.37	0.0001	0	99.4	100	100	90	14.86	89.7	29.9	0	992.06	0	-0.005	12	786	458	98	581.44	26202.05
svelte	True	3050	2.27	117668	38610	11	68.6	3.05	1023	104	1670.24	2058.13	1670.24	0	0	98.2	100	96	90	15.35	34.9	11.63	0	979.8	0	-0.002	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1244.16	1550.41	1244.16	0.146	0	94	100	96	90	13.43	64.7	21.57	0	981.46	0	-0.015	3	560	426	74	71.69	20768.9
vanjs	True	665	2.17	17211	5999	1	96.97	2.87	1023	105	1214.68	1399.22	1214.68	0.0001	0	100	100	100	90	14.79	84.8	28.27	0	977.34	0	0.002	3	743	388	76	74.17	22895.14
vue	True	1397	2.23	76585	29349	1	100	2.61	1594	118	1657.47	1851.4	1657.47	0.0001	0	99	100	100	90	14.66	44.7	14.9	0	996.15	0	-0.007	11	677	217	57	686.46	10853.47
