framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1761.99	2016.62	1761.99	0.0001	26.8	98.2	100	100	90	13.97	54.8	18.27	0	987.57	0	-0.016	3	444	299	68	83.56	13776.09
angular	True	13887	2.39	222256	67534	2	91.68	3.29	10571	251	1955.01	2480.52	1955.01	0.0001	23	96	100	100	90	13.96	64.7	11.62	0	984.76	0	-0.008	13	888	489	89	604.48	30872.93
jquery	True	1163	2.26	100009	34722	1	99.5	2.88	1600	117	1829.21	2018.22	1829.21	0.1459	0	92	100	99.2	90	12.86	69.8	23.27	0	984.91	0	-0.015	3	481	287	45	87.4	18604.14
lit	True	726	2.21	60102	15752	1	98.82	3.82	1589	117	1545.4	1850.19	1545.4	0.055	1.4	99	96	100	90	12.43	79.7	26.57	0	975.92	0	-0.004	8	1310	955	84	246.73	46709.68
lume-js	True	0	0	16495	5574	4	95.37	2.96	0	0	1185.25	1688.67	1185.25	0.0002	0	100	100	100	100	14.34	49.7	16.57	0	978.76	0	-0.006	4	321	234	67	154.88	17543.75
preact	True	750	2.18	27622	10088	1	100	2.74	1023	104	1362.66	1670.69	1362.66	0.0001	0	99.6	100	100	90	13.92	74.7	24.9	0	975.69	0	-0.007	12	776	461	101	585.8	25344.18
qwik	True	1329	2.25	91158	34628	13	100	2.63	1590	116	1417.48	2124.66	1417.48	0.4148	0	88.8	96	100	90	13.34	49.8	16.6	0	979.08	0	-0.01	16	754	414	83	862.46	26425.59
react	True	1274	2.31	158538	50256	1	100	3.15	1022	105	1946.96	2251.14	1946.96	0.0001	48.5	96.2	100	100	90	14.71	69.7	23.23	0	981.87	0	-0.004	13	762	438	90	634.69	24213.69
solid	True	1102	2.18	26458	9243	1	100	2.86	1593	115	1387.69	1542.34	1387.69	0.0001	0	99.6	100	100	90	13.95	54.8	18.27	0	970.61	0	-0.008	12	786	458	98	581.44	26202.05
svelte	True	3044	2.27	117668	38607	11	68.6	3.05	1023	104	1669.11	2087.52	1669.11	0	0	98.2	100	96	90	13.58	59.7	19.9	0	960.92	0	-0.003	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1248.79	1545.52	1248.79	0.146	0	94	100	96	90	12.84	34.9	11.63	0	971.82	0	-0.016	3	560	426	74	71.69	20768.9
vanjs	True	652	2.17	17211	5999	1	96.97	2.87	1023	104	1220.85	1425.79	1220.85	0.0001	0	100	100	100	90	13.17	59.8	19.93	0	972.32	0	0.002	3	743	388	76	74.17	22895.14
vue	True	1356	2.23	76585	29349	1	100	2.61	1597	116	1628.16	1852.04	1628.16	0.0001	0	99	100	100	90	14.14	69.8	23.27	0	985.74	0	-0.007	11	677	217	57	686.46	10853.47
