framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1755.86	2013.41	1755.86	0.0002	21.2	98.2	100	100	90	12.51	99.7	33.23	0	998.4	0	-0.02	3	444	299	68	83.56	13776.09
angular	True	13419	2.39	222256	67534	2	91.68	3.29	10177	259	1954.61	2476.91	1954.61	0.0001	20	96	100	100	90	18.59	119.6	39.87	0	984.65	0	-0.005	13	888	489	89	604.48	30872.93
jquery	True	1117	2.26	100009	34722	1	99.5	2.88	1565	115	1823.48	2022.02	1823.48	0.1459	0	92	100	99.2	90	13	79.8	26.6	0	982.47	0	-0.014	3	481	287	45	87.4	18604.14
lit	True	672	2.21	60102	15752	1	98.82	3.82	1567	115	1547.11	1853.36	1547.11	0.055	1.2	99	96	100	90	14.12	109.7	36.57	0	988.2	0	-0.002	8	1310	955	84	246.73	46709.68
lume-js	True	0	0	16495	5574	4	95.37	2.96	0	0	1208.94	1682.13	1208.94	0.0002	0	100	100	100	100	18.24	84.7	28.23	0	984.67	0	-0.004	4	321	234	67	154.88	17543.75
preact	True	679	2.18	27622	10088	1	100	2.74	1022	104	1357.14	1660.71	1357.14	0.0001	0	100	100	100	90	12.96	94.8	31.6	0	976.7	0	-0.006	12	776	461	101	585.8	25344.18
qwik	True	1242	2.25	91158	34628	13	100	2.63	1569	114	1401.63	2124.26	1401.63	0.5939	0	84	96	100	90	16.84	49.9	16.63	0	991.94	0	-0.005	16	754	414	83	862.46	26425.59
react	True	1222	2.31	158538	50256	1	100	3.15	1021	105	1939.99	2243.69	1939.99	0.0001	47.9	96.2	100	100	90	14.57	109.7	36.57	0	988.93	0	-0.009	13	762	438	90	634.69	24213.69
solid	True	1020	2.18	26458	9243	1	100	2.86	1563	115	1359.26	1542.59	1359.26	0.0001	0	99.8	100	100	90	14.57	89.7	29.9	0	972.23	0	-0.005	12	786	458	98	581.44	26202.05
svelte	True	2878	2.27	117668	38614	11	68.6	3.05	1034	104	1663.67	2114.08	1663.67	0	0	98	100	96	90	12.88	84.8	28.27	0	969.84	0	-0.006	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1269.78	1541.04	1269.78	0.146	0	94	100	96	90	14.05	79.8	26.6	0	981.32	0	-0.012	3	560	426	74	71.69	20768.9
vanjs	True	590	2.17	17211	5999	1	96.97	2.87	1021	104	1207.94	1388.1	1207.94	0.0001	0	100	100	100	90	17.71	69.8	23.27	0	963.15	0	0.001	3	743	388	76	74.17	22895.14
vue	True	1252	2.23	76585	29349	1	100	2.61	1555	115	1657.2	1851.41	1657.2	0.0001	0	99	100	100	90	14.91	114.7	38.23	0	990.9	0	-0.004	11	677	217	57	686.46	10853.47
