framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1763.27	2019.18	1763.27	0.0001	28.8	98.2	100	100	90	12.86	129.4	43.13	0	1020.8	0	-0.019	3	444	299	68	83.56	13776.09
angular	True	6456	2.36	193581	61947	3	90.45	3.12	5484	104	1759.78	2255.73	1759.78	0.0001	10	97.4	100	100	90	12.04	124.5	21.58	0	1020.73	0	-0.007	13	859	484	89	616.31	29894.72
astro	True	1368	2.17	11475	3814	1	100	3.01	2305	111	1187.8	1509.6	1187.8	0.0001	0	100	100	100	90	14.05	94.6	31.53	0	996.5	0	-0.006	4	546	372	73	159.38	18153.98
jquery	True	1125	2.26	100009	34722	1	99.5	2.88	1033	107	1831.22	2022.13	1831.22	0.1459	0	92	100	99.2	90	13.61	119.5	39.83	0	1020.86	0	-0.016	3	481	287	45	87.4	18604.14
lit	True	725	2.21	59808	15719	1	98.81	3.8	1023	105	1545.32	1848.98	1545.32	0.055	1.6	99	96	100	90	13.21	129.5	43.17	0	1011.65	0	-0.003	8	1300	955	84	247.45	45970.31
lume-js	True	0	0	16495	5574	4	95.37	2.96	0	0	0	0	0	0	0	0	0	0	0	20.56	179.3	47.68	0	1017.18	39.6	0.001	4	321	234	67	154.88	17543.75
preact	True	724	2.18	27622	10088	1	100	2.74	1023	105	1360.19	1665.28	1360.19	0.0001	0	99.8	100	100	90	12.5	114.6	38.2	0	1013.12	0	-0.009	12	776	461	101	585.8	25344.18
qwik	True	1217	2.25	91158	34628	13	100	2.63	1030	106	1432.86	2126.33	1432.86	0.8073	0	79	96	100	90	17.07	94.5	31.5	0	1024.73	0	-0.007	16	754	415	83	861.8	26425.59
react	True	1262	2.31	158538	50256	1	100	3.15	1023	105	1941.51	2246.57	1941.51	0.0001	46.5	96.2	100	100	90	13.65	119.5	39.83	0	1022.39	0	-0.011	13	762	438	90	634.69	24213.69
solid	True	1087	2.18	26458	9243	1	100	2.86	1023	105	1359.81	1543.81	1359.81	0.0001	0	100	100	100	90	17.68	104.6	34.87	0	1016.45	0	-0.006	12	786	458	98	581.44	26202.05
svelte	True	2914	2.27	117668	38606	11	68.6	3.05	1704	121	1671.4	2091.72	1671.4	0	0	98.2	100	96	90	14.37	119.5	39.83	0	1001.97	0	-0.005	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1250.38	1537.84	1250.38	0.146	0	94	100	96	90	13.43	124.2	41.4	0	1011.17	0	-0.022	3	560	426	74	71.69	20768.9
vanjs	True	636	2.17	17211	5999	1	96.97	2.87	1023	105	1211.91	1396.06	1211.91	0.0001	0	100	100	100	90	13.16	99.6	33.2	0	1010.42	0	-0.002	3	743	388	76	74.17	22895.14
vue	True	1334	2.23	76585	29349	1	100	2.61	1023	104	1661.23	1858.84	1661.23	0.0001	0	99	100	100	90	17.71	134.2	44.73	0	1012.45	0	-0.009	11	677	217	57	686.46	10853.47
