framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1753.94	2007.74	1753.94	0.0002	8	98.2	100	100	90	13.32	29.9	9.97	0	1028.34	0	-0.017	3	444	299	68	83.56	13776.09
angular	True	5045	2.36	193581	61947	3	90.45	3.12	4061	103	1754.81	2210.29	1754.81	0.0001	0	97.6	100	100	90	14.19	54.8	18.27	0	1041.79	0	-0.005	13	859	484	89	616.31	29894.72
jquery	True	902	2.26	100009	34722	1	99.5	2.88	1431	114	1824.44	2009.36	1824.44	0.1459	0	92	100	99.2	90	15.93	39.8	13.27	0	1024.52	0	-0.015	3	481	287	45	87.4	18604.14
lit	True	558	2.21	59808	15719	1	98.81	3.8	1446	115	1537.49	1841.94	1537.49	0.055	0	99	96	100	90	15.3	40	13.33	0	1020.34	0	-0.005	8	1300	955	84	247.45	45970.31
lume-js	True	0	0	16495	5574	4	95.37	2.96	0	0	0	0	0	0	0	0	0	0	0	16.28	84.7	36.96	0	1025.89	34.9	-0.002	4	321	234	67	154.88	17543.75
preact	True	564	2.18	27622	10088	1	100	2.74	1018	104	1358.49	1634.23	1358.49	0.0001	0	100	100	100	90	13.23	49.8	16.6	0	1035.57	0	-0.009	12	776	461	101	585.8	25344.18
qwik	True	971	2.25	91158	34628	13	100	2.63	1421	114	1431.34	2121.2	1431.34	0.8073	0	79	96	100	90	16.8	79.7	26.57	0	1035.38	0	-0.006	16	754	415	83	861.8	26425.59
react	True	988	2.31	158538	50256	1	100	3.15	1018	104	1958.03	2262.04	1958.03	0.0001	0	97	100	100	90	14.55	29.9	9.97	0	1018.16	0	-0.006	13	762	438	90	634.69	24213.69
solid	True	869	2.18	26458	9243	1	100	2.86	1378	114	1385.35	1539.03	1385.35	0.0001	0	100	100	100	90	16.7	59.8	19.93	0	1032.42	0	-0.009	12	786	458	98	581.44	26202.05
svelte	True	2211	2.27	117670	38613	11	68.6	3.05	1019	104	1668.38	2085.75	1668.38	0	0	98.2	100	96	90	14.7	59.8	19.93	0	1014.35	0	-0.006	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1240.16	1538.68	1240.16	0.146	0	94	100	96	90	13.35	44.9	14.97	0	1032.84	0	-0.022	3	560	426	74	71.69	20768.9
vanjs	True	489	2.17	17211	5999	1	96.97	2.87	1019	104	1210.8	1388	1210.8	0.0001	0	100	100	100	90	14.69	54.8	9.97	0	1026.43	0	-0.001	3	743	388	76	74.17	22895.14
vue	True	1022	2.23	76585	29349	1	100	2.61	1444	114	1609.82	1858.63	1609.82	0.0001	0	99	100	100	90	18.94	59.8	19.93	0	1025.36	0	-0.007	11	677	217	57	686.46	10853.47
