framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1656.3	2004.68	1656.3	0.0002	5.6	98.4	100	100	90	14	49.8	9.13	0	1020.9	0	-0.02	3	444	299	68	83.56	13776.09
angular	True	11018	2.39	222256	67534	2	91.68	3.29	8645	213	1953.98	2462.76	1953.98	0.0001	6.8	96	100	100	90	19.02	64.8	11.63	0	1005.65	0	-0.005	13	888	489	89	604.48	30872.93
jquery	True	992	2.26	100009	34722	1	99.5	2.88	1476	115	1827.05	2010.08	1827.05	0.1459	0	92	100	99.2	90	22.06	44.9	8.32	0	1014.29	0	-0.012	3	481	287	45	87.4	18604.14
lit	True	586	2.21	60102	15752	1	98.82	3.82	1466	113	1536.98	1840.97	1536.98	0.055	0	99	96	100	90	16.19	54.8	18.27	0	1002.62	0	-0.004	8	1310	955	84	246.73	46709.68
lume-js	True	0	0	16495	5574	4	95.37	2.96	0	0	1208.79	1686	1208.79	0.0001	0	100	100	100	100	15.82	25	8.33	0	997.08	0	-0.006	4	321	234	67	154.88	17543.75
preact	True	614	2.18	27622	10088	1	100	2.74	1019	104	1359.25	1633.88	1359.25	0.0001	0	99.8	100	100	90	19.29	64.8	11.63	0	1010.69	0	-0.007	12	776	461	101	585.8	25344.18
qwik	True	1026	2.25	91158	34628	13	100	2.63	1483	113	1431.15	2120.94	1431.15	1.0072	0	74	96	100	90	18.43	39.8	13.27	0	1016.75	0	-0.008	16	754	414	83	862.46	26425.59
react	True	1066	2.31	158538	50256	1	100	3.15	1018	104	1956.86	2260.29	1956.86	0.0001	0	97	100	100	90	13.1	25	8.33	0	992.21	0	-0.009	13	762	438	90	634.69	24213.69
solid	True	914	2.18	26458	9243	1	100	2.86	1481	114	1380.5	1534.85	1380.5	0.0001	0	100	100	100	90	14.86	39.8	7.47	0	1010.19	0	-0.006	12	786	458	98	581.44	26202.05
svelte	True	2531	2.27	117670	38612	11	68.6	3.05	1019	104	1666.24	2057.75	1666.24	0	0	98.4	100	96	90	14.89	44.8	14.93	0	993.51	0	-0.005	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1236.35	1522.93	1236.35	0.146	0	94	100	96	90	14.95	29.9	9.97	0	1013.98	0	-0.014	3	560	426	74	71.69	20768.9
vanjs	True	527	2.17	17211	5999	1	96.97	2.87	1018	104	1209.68	1387.32	1209.68	0.0001	0	100	100	100	90	19.48	35	11.67	0	997.36	0	0.002	3	743	388	76	74.17	22895.14
vue	True	1066	2.23	76585	29349	1	100	2.61	1472	113	1658.36	1845.33	1658.36	0.0001	0	99	100	100	90	14.44	35	11.67	0	1003.24	0	-0.007	11	677	217	57	686.46	10853.47
