framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1770.48	2030.99	1770.48	0.0002	31.8	98.2	100	100	90	16.86	139.2	46.4	0	1329.8	0	-0.013	3	444	299	68	83.56	13776.09
angular	True	6634	2.32	158642	51430	1	100	3.08	5484	105	1959.31	2318.16	1959.31	0.0001	9.6	97	100	100	90	16.91	49.7	16.57	0	1329.34	0	-0.006	13	764	424	88	631.62	27036.12
astro	True	1396	2.17	11475	3814	1	100	3.01	2291	109	1189.11	1510.11	1189.11	0.0001	0	100	100	100	90	18.78	99.6	33.2	0	1308.52	0	-0.003	4	546	372	73	159.38	18153.98
geajs	True	942	2.19	32881	9964	1	98.43	3.3	1022	105	1547.42	1705.42	1547.42	0.0001	5.6	99	100	100	90	18.61	109.5	36.5	0	1325.83	0	-0.015	13	713	452	91	678.96	24340.98
jquery	True	1164	2.26	100009	34722	1	99.5	2.88	1033	107	1833.08	2025.02	1833.08	0.1459	0.1	92	100	99.2	90	18.82	89.6	29.87	0	1316.25	0	-0.01	3	481	287	45	87.4	18604.14
lit	True	735	2.21	59808	15719	1	98.81	3.8	1023	105	1559.15	1868.43	1559.15	0.055	2.4	98.8	96	100	90	16.65	119.5	39.83	0	1333.05	0	-0.002	8	1300	955	84	247.45	45970.31
lume-js	True	0	0	16495	5574	4	95.37	2.96	0	0	1232.05	1708.01	1232.05	0.0002	0	99.8	100	100	100	18.73	123.9	41.3	0	1310.55	0	-0.005	4	321	234	67	154.88	17543.75
octane	True	2070	2.3	148231	46596	1	100	3.18	1021	105	1971.12	2267.88	1971.12	0.0002	0	97	100	100	90	18.18	94.3	31.43	0	1337.44	0	-0.006	12	741	421	89	579.82	24098.68
preact	True	754	2.18	27622	10088	1	100	2.74	1023	105	1362.36	1640.44	1362.36	0.0001	0	99.6	100	100	90	18.53	124.2	41.4	0	1340.08	0	-0.004	12	776	461	101	585.8	25344.18
qwik	True	1262	2.25	91158	34628	13	100	2.63	1032	107	1418.08	2127.25	1418.08	0.6035	0	83.8	96	100	90	26.78	114.5	38.17	0	1331.64	0	0.002	16	754	415	83	861.8	26425.59
react	True	1286	2.31	158538	50256	1	100	3.15	1023	105	1944.2	2249.39	1944.2	0.0002	11.4	97	100	100	90	18.6	129.2	43.07	0	1353.21	0	-0.006	13	762	438	90	634.69	24213.69
solid	True	1133	2.18	26458	9243	1	100	2.86	1027	105	1394.13	1549.49	1394.13	0.0001	0	99	100	100	90	18.9	134	44.67	0	1333.3	0	-0.003	12	786	458	98	581.44	26202.05
svelte	True	3052	2.27	117668	38605	11	68.6	3.05	1747	123	1670.81	2118.58	1670.81	0	0	98	100	96	90	17.23	124.4	41.47	0	1328.06	0	-0.003	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1246.74	1552.99	1246.74	0.146	0	94	100	96	90	17.46	99.5	17.42	0	1324.92	0	-0.009	3	560	426	74	71.69	20768.9
vanjs	True	638	2.17	17211	5999	1	96.97	2.87	1024	105	1212.34	1399.71	1212.34	0.0001	0	100	100	100	90	18.66	119.5	39.83	0	1350.02	0	0.003	3	743	388	76	74.17	22895.14
vue	True	1353	2.23	76585	29349	1	100	2.61	1024	105	1642.44	1873.77	1642.44	0.0001	0	99	100	100	90	19.22	137.8	45.93	0	1332.21	0	-0.003	11	677	217	57	686.46	10853.47
