framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1768.89	2027.56	1768.89	0.0002	27.7	98.2	100	100	90	18.5	39.8	23.23	0	989.21	54.9	-0.016	3	444	299	68	83.56	13776.09
angular	True	13869	2.39	222256	67534	2	91.68	3.29	10701	265	1953.69	2478.33	1953.69	0.0001	22.8	96	100	100	90	13.27	79.8	26.6	0	993.83	0	-0.007	13	888	489	89	604.48	30872.93
jquery	True	1162	2.26	100009	34722	1	99.5	2.88	1605	118	1825.77	2038.25	1825.77	0.1459	6.6	92	100	99.2	90	14.3	74.7	24.9	0	977.64	0	-0.012	3	481	287	45	87.4	18604.14
lit	True	724	2.21	60102	15752	1	98.82	3.82	1589	118	1547.98	1853.37	1547.98	0.055	2.2	99	96	100	90	14.41	109.6	36.53	0	983.6	0	-0.003	8	1310	955	84	246.73	46709.68
lume-js	True	0	0	16495	5574	4	95.37	2.96	0	0	1211.99	1701.59	1211.99	0.0001	0	100	100	100	100	14.95	74.8	24.93	0	965.86	0	-0.005	4	321	234	67	154.88	17543.75
preact	True	734	2.18	27622	10088	1	100	2.74	1024	105	1363	1673.4	1363	0.0001	0	99.6	100	100	90	14.68	104.6	34.87	0	969.29	0	-0.005	12	776	461	101	585.8	25344.18
qwik	True	1288	2.25	91158	34628	13	100	2.63	1592	116	1432.23	2124.87	1432.23	0.8055	0	79	96	100	90	13.47	89.7	29.9	0	990.97	0	-0.007	16	754	414	83	862.46	26425.59
react	True	1338	2.31	158538	50256	1	100	3.15	1023	105	1943.72	2248.18	1943.72	0.0001	181	93	100	100	90	15.02	94.7	31.57	0	976.79	0	-0.009	13	762	438	90	634.69	24213.69
solid	True	1112	2.18	26458	9243	1	100	2.86	1598	117	1388.11	1541.17	1388.11	0.0001	0	100	100	100	90	13.89	94.6	31.53	0	973.93	0	-0.006	12	786	458	98	581.44	26202.05
svelte	True	3095	2.27	117670	38611	11	68.6	3.05	1024	104	1665.43	2024.04	1665.43	0	0	98.6	100	96	90	27.58	59.7	19.9	0	962.73	0	0.017	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1243.93	1537.44	1243.93	0.1461	0	94	100	96	90	14.39	64.8	21.6	0	975.31	0	-0.01	3	560	426	74	71.69	20768.9
vanjs	True	675	2.17	17211	5999	1	96.97	2.87	1023	104	1215.27	1398.9	1215.27	0.0001	0	100	100	100	90	13.28	89.6	29.87	0	962.95	0	0	3	743	388	76	74.17	22895.14
vue	True	1333	2.23	76585	29349	1	100	2.61	1583	119	1655.68	1849.92	1655.68	0.0001	0	99	100	100	90	13.13	34.9	11.63	0	976.7	0	-0.005	11	677	217	57	686.46	10853.47
