framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1662.28	2013.23	1662.28	0.0002	22.4	98.4	100	100	90	13.94	94.6	31.53	0	1025.82	0	-0.018	3	444	299	68	83.56	13776.09
angular	True	6546	2.36	193581	61947	3	90.45	3.12	5505	104	1759.53	2284.79	1759.53	0.0001	8.4	97.2	100	100	90	12.93	109.6	36.53	0	1009.63	0	-0.011	13	859	484	89	616.31	29894.72
jquery	True	1151	2.26	100009	34722	1	99.5	2.88	1572	117	1829.85	2019.87	1829.85	0.1459	0.9	92	100	99.2	90	12.75	69.7	23.23	0	1018.39	0	-0.016	3	481	287	45	87.4	18604.14
lit	True	731	2.21	59808	15719	1	98.81	3.8	1566	119	1548.73	1854.8	1548.73	0.055	1.6	99	96	100	90	13.05	119.6	39.87	0	997.14	0	-0.004	8	1300	955	84	247.45	45970.31
lume-js	True	0	0	16495	5574	4	95.37	2.96	0	0	0	0	0	0	0	0	0	0	0	21	168.9	53.88	0	1011.27	44.8	-0.003	4	321	234	67	154.88	17543.75
preact	True	728	2.18	27622	10088	1	100	2.74	1024	105	1362.02	1671.43	1362.02	0.0001	0	99.4	100	100	90	13.67	114.6	38.2	0	1007.29	0	-0.007	12	776	461	101	585.8	25344.18
qwik	True	1243	2.25	91158	34628	13	100	2.63	1559	118	1433.22	2127.99	1433.22	0.8083	0	78.8	96	100	90	13.56	99.6	33.2	0	1015.66	0	-0.009	16	754	415	83	861.8	26425.59
react	True	1267	2.31	158538	50256	1	100	3.15	1024	105	1938.58	2242.67	1938.58	0.0002	211.1	92.6	100	100	90	13.41	92.3	30.77	0	1013.67	0	-0.005	13	762	438	90	634.69	24213.69
solid	True	1103	2.18	26458	9243	1	100	2.86	1571	119	1360	1544.09	1360	0.0001	0	99.6	100	100	90	12.95	104.5	34.83	0	1006.33	0	-0.007	12	786	458	98	581.44	26202.05
svelte	True	2908	2.27	117668	38609	11	68.6	3.05	1033	105	1669.45	2088.52	1669.45	0	0	98	100	96	90	13.37	109.4	36.47	0	992.87	0	-0.004	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1242.87	1542.63	1242.87	0.146	0	94	100	96	90	13.83	119.5	39.83	0	1017.27	0	-0.011	3	560	426	74	71.69	20768.9
vanjs	True	663	2.17	17211	5999	1	96.97	2.87	1023	104	1213.57	1398.75	1213.57	0.0001	0	100	100	100	90	13.97	99.6	33.2	0	1010.37	0	0.002	3	743	388	76	74.17	22895.14
vue	True	1332	2.23	76585	29349	1	100	2.61	1549	119	1658.96	1853.45	1658.96	0.0001	0	99	100	100	90	13.97	124.5	41.5	0	1004.34	0	-0.006	11	677	217	57	686.46	10853.47
