framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1563.84	1888.71	1563.84	0.0003	20.1	98.8	100	100	90	18.01	84.7	28.23	0	982.58	0	-0.019	3	444	299	68	83.56	13776.09
angular	True	14571	2.39	222256	67534	2	91.68	3.29	10753	257	1962.99	2458.39	1962.99	0.0001	23.2	96	100	100	90	13.88	69.8	12.47	0	975.5	0	-0.005	13	888	489	89	604.48	30872.93
jquery	True	1209	2.26	100009	34722	1	99.5	2.88	1620	118	1842.42	2027.14	1842.42	0.1459	0	92	100	99.2	90	16.55	84.4	28.13	0	976	0	-0.014	3	481	287	45	87.4	18604.14
lit	True	757	2.21	60102	15752	1	98.82	3.82	1601	118	1542.56	1846.34	1542.56	0.055	1.4	99	96	100	90	16.3	49.8	16.6	0	968.6	0	-0.004	8	1310	955	84	246.73	46709.68
lume-js	True	0	0	16495	5574	4	95.37	2.96	0	0	1210.85	1750.22	1210.85	0.0002	0	99.8	100	100	100	16.6	99.5	17.42	0	968.71	0	-0.006	4	321	234	67	154.88	17543.75
preact	True	777	2.18	27622	10088	1	100	2.74	1024	104	1359.37	1665.85	1359.37	0.0001	0	99.8	100	100	90	16.48	94.5	31.5	0	973.34	0	-0.007	12	776	461	101	585.8	25344.18
qwik	True	1372	2.25	91158	34628	13	100	2.63	1612	117	1432.1	2124.57	1432.1	0.3996	0	89	96	100	90	17.86	94.6	31.53	0	975.89	0	-0.008	16	754	414	83	862.46	26425.59
react	True	1334	2.31	158538	50256	1	100	3.15	1024	105	1940.89	2245.33	1940.89	0.0001	68.7	95.6	100	100	90	18.28	99.6	33.2	0	969.18	0	-0.012	13	762	438	90	634.69	24213.69
solid	True	1150	2.18	26458	9243	1	100	2.86	1598	116	1344.86	1559.09	1344.86	0.0001	0	100	100	100	90	16.93	74.6	24.87	0	965.62	0	-0.005	12	786	458	98	581.44	26202.05
svelte	True	3207	2.27	117668	38610	11	68.6	3.05	1031	104	1667.09	2114.65	1667.09	0	0	98	100	96	90	14.57	74.6	24.87	0	954.85	0	-0.004	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1252.66	1524.35	1252.66	0.1461	0	94	100	96	90	17.79	44.8	14.93	0	983.71	0	-0.018	3	560	426	74	71.69	20768.9
vanjs	True	676	2.17	17211	5999	1	96.97	2.87	1024	104	1209.72	1391.19	1209.72	0.0001	0	100	100	100	90	16.4	54.8	18.27	0	976.86	0	0.003	3	743	388	76	74.17	22895.14
vue	True	1406	2.23	76585	29349	1	100	2.61	1609	121	1657.18	1852.17	1657.18	0.0001	0	99	100	100	90	14.69	74.8	24.93	0	971.61	0	-0.005	11	677	217	57	686.46	10853.47
