framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1369.94	1885.87	1369.94	0.0003	3.6	99.2	100	100	90	14.99	45	15	0	1023.97	0	-0.016	3	444	299	68	83.56	13776.09
angular	True	10754	2.39	222256	67534	2	91.68	3.29	8313	220	1953.92	2462.48	1953.92	0.0001	6.6	96	100	100	90	15.72	20	4.17	0	1019.82	0	-0.007	13	888	489	89	604.48	30872.93
jquery	True	925	2.26	100009	34722	1	99.5	2.88	1468	113	1813.21	2007.42	1813.21	0.1459	0	92	100	99.2	90	18.18	49.8	16.6	0	1007.08	0	-0.012	3	481	287	45	87.4	18604.14
lit	True	576	2.21	60102	15752	1	98.82	3.82	1456	114	1538.58	1843.46	1538.58	0.055	0	99	96	100	90	19.99	69.8	23.27	0	1010.44	0	-0.008	8	1310	955	84	246.73	46709.68
lume-js	True	0	0	16495	5574	4	95.37	2.96	0	0	1209.47	1711.14	1209.47	0.0002	0	99.8	100	100	100	16.95	59.8	19.93	0	995.95	0	-0.007	4	321	234	67	154.88	17543.75
preact	True	579	2.18	27622	10088	1	100	2.74	1018	104	1360.53	1665.79	1360.53	0.0001	0	99.6	100	100	90	17.45	74.7	24.9	0	1004.26	0	-0.007	12	776	461	101	585.8	25344.18
qwik	True	1033	2.25	91158	34628	13	100	2.63	1471	114	1402.86	2124.13	1402.86	0.6055	0	84	96	100	90	14.98	54.8	18.27	0	1005.27	0	-0.006	16	754	414	83	862.46	26425.59
react	True	1008	2.31	158538	50256	1	100	3.15	1018	104	1960.06	2265.09	1960.06	0.0001	0	97	100	100	90	14.2	44.9	14.97	0	996.43	0	-0.013	13	762	438	90	634.69	24213.69
solid	True	863	2.18	26458	9243	1	100	2.86	1472	114	1382.68	1535.82	1382.68	0.0001	0	100	100	100	90	13.71	44.9	14.97	0	1009.42	0	-0.009	12	786	458	98	581.44	26202.05
svelte	True	2416	2.27	117668	38608	11	68.6	3.05	1026	103	1665.46	2083.25	1665.46	0	0	98.2	100	96	90	15.24	44.9	14.97	0	984.95	0	-0.004	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1236.96	1526.88	1236.96	0.146	0	94	100	96	90	16.31	44.9	14.97	0	994.53	0	-0.013	3	560	426	74	71.69	20768.9
vanjs	True	513	2.17	17211	5999	1	96.97	2.87	1018	103	1210.04	1388.06	1210.04	0.0001	0	100	100	100	90	16.71	49.8	16.6	0	1012.54	0	0.002	3	743	388	76	74.17	22895.14
vue	True	1052	2.23	76585	29349	1	100	2.61	1464	113	1656.95	1843.02	1656.95	0.0001	0	99	100	100	90	13.85	30	10	0	1014.51	0	-0.008	11	677	217	57	686.46	10853.47
