framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1759.1	2015.87	1759.1	0.0002	25.6	98.2	100	100	90	13.85	44.8	14.93	0	1000.31	0	-0.014	3	444	299	68	83.56	13776.09
angular	True	6869	2.4	235945	71051	1	92.17	3.32	5706	104	1803.42	2444.13	1803.42	0.0001	19	96.2	100	100	90	13.02	99.6	17.43	0	984.52	0	-0.009	13	888	489	89	604.48	30872.93
jquery	True	1116	2.26	100009	34722	1	99.5	2.88	1549	117	1842.45	2016.48	1842.45	0.1459	0	92	100	99.2	90	15.43	79.6	26.53	0	1000.92	0	-0.013	3	481	287	45	87.4	18604.14
lit	True	709	2.21	59808	15719	1	98.81	3.8	1568	118	1547.85	1853.47	1547.85	0.055	3.4	99	96	100	90	14.61	59.8	19.93	0	991.67	0	-0.004	8	1300	955	84	247.45	45970.31
lume-js	True	0	0	16495	5574	4	95.37	2.96	0	0	0	0	0	0	0	0	0	0	0	18.02	154.1	49.3	0	991.32	44.7	0	4	321	234	67	154.88	17543.75
preact	True	719	2.18	27622	10088	1	100	2.74	1024	104	1358.24	1662.35	1358.24	0.0001	0	99.8	100	100	90	14.52	44.7	14.9	0	977.55	0	-0.008	12	776	461	101	585.8	25344.18
qwik	True	1218	2.25	91158	34628	13	100	2.63	1559	119	1372.16	2125.31	1372.16	1.0074	0	74	96	100	90	14.63	74.6	24.87	0	978.74	0	-0.006	16	754	415	83	861.8	26425.59
react	True	1236	2.31	158538	50256	1	100	3.15	1023	105	1951.23	2256.35	1951.23	0.0001	60.9	95.8	100	100	90	19.02	44.8	14.93	0	996.58	0	-0.011	13	762	438	90	634.69	24213.69
solid	True	1103	2.18	26458	9243	1	100	2.86	1558	119	1389.64	1543.96	1389.64	0.0001	0	99.6	100	100	90	12.51	89.6	29.87	0	969.79	0	-0.01	12	786	458	98	581.44	26202.05
svelte	True	2933	2.27	117668	38612	11	68.6	3.05	1031	104	1668.05	2087.3	1668.05	0	0.6	98.2	100	96	90	17.06	99.6	33.2	0	965.22	0	-0.006	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1266.6	1537.27	1266.6	0.146	0	94	100	96	90	14.59	74.8	24.93	0	993.82	0	-0.011	3	560	426	74	71.69	20768.9
vanjs	True	617	2.17	17211	5999	1	96.97	2.87	1024	104	1208.8	1389.79	1208.8	0.0001	0	100	100	100	90	12.81	94.6	31.53	0	973.08	0	0	3	743	388	76	74.17	22895.14
vue	True	1312	2.23	76585	29349	1	100	2.61	1552	117	1657.26	1849.68	1657.26	0.0001	0	99	100	100	90	14.87	84.6	28.2	0	975.22	0	-0.007	11	677	217	57	686.46	10853.47
