framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1767.93	2022.29	1767.93	0.0002	21	98.2	100	100	90	13.76	84.6	28.2	0	1018.81	0	-0.019	3	444	299	68	83.56	13776.09
angular	True	6138	2.36	193581	61947	3	90.45	3.12	5284	104	1758.1	2281.72	1758.1	0.0001	5	97.2	100	100	90	13.78	99.7	33.23	0	1013.45	0	-0.017	13	859	484	89	616.31	29894.72
jquery	True	1082	2.26	100009	34722	1	99.5	2.88	1531	118	1822.64	2022.95	1822.64	0.1459	0	92	100	99.2	90	13.91	74.7	24.9	0	1015.86	0	-0.012	3	481	287	45	87.4	18604.14
lit	True	691	2.21	59808	15719	1	98.81	3.8	1526	119	1541.48	1845.01	1541.48	0.055	1	99	96	100	90	14.16	74.7	24.9	0	1013.61	0	-0.002	8	1300	955	84	247.45	45970.31
lume-js	True	0	0	16495	5574	4	95.37	2.96	0	0	0	0	0	0	0	0	0	0	0	25.41	184.1	53.49	0	1007.16	39.8	-0.005	4	321	234	67	154.88	17543.75
preact	True	694	2.18	27622	10088	1	100	2.74	1023	104	1359.29	1663.94	1359.29	0.0001	0	99.8	100	100	90	13.47	94.5	31.5	0	1006.65	0	-0.009	12	776	461	101	585.8	25344.18
qwik	True	1171	2.25	91158	34628	13	100	2.63	1528	118	1431.78	2123.22	1431.78	0.8056	0	79	96	100	90	13.4	109.6	36.53	0	1024.87	0	-0.009	16	754	415	83	861.8	26425.59
react	True	1204	2.31	158538	50256	1	100	3.15	1023	105	1938.54	2242.81	1938.54	0.0001	41.9	96.4	100	100	90	13.93	104.7	34.9	0	1014.61	0	-0.011	13	762	438	90	634.69	24213.69
solid	True	1046	2.18	26458	9243	1	100	2.86	1531	117	1356.5	1540.95	1356.5	0.0001	0	100	100	100	90	12.89	34.9	11.63	0	1008.44	0	-0.007	12	786	458	98	581.44	26202.05
svelte	True	2768	2.27	117670	38612	11	68.6	3.05	1025	105	1668.17	2067.72	1668.17	0	0	98.4	100	96	90	13.13	109.6	36.53	0	998.51	0	-0.004	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1246.04	1541.25	1246.04	0.1461	0	94	100	96	90	14.04	59.7	19.9	0	1019.86	0	-0.021	3	560	426	74	71.69	20768.9
vanjs	True	604	2.17	17211	5999	1	96.97	2.87	1023	104	1209.22	1389.83	1209.22	0.0001	0	100	100	100	90	14.38	74.8	24.93	0	1011.27	0	0.003	3	743	388	76	74.17	22895.14
vue	True	1253	2.23	76585	29349	1	100	2.61	1541	119	1657.65	1850.68	1657.65	0.0001	0	99	100	100	90	13.79	109.4	36.47	0	1014.95	0	-0.008	11	677	217	57	686.46	10853.47
