framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1760.11	2014.44	1760.11	0.0002	20.4	98.2	100	100	90	15.51	99.6	33.2	0	1318.94	0	-0.011	3	444	299	68	83.56	13776.09
angular	True	6130	2.32	158642	51430	1	100	3.08	5308	104	1966.54	2315.11	1966.54	0.0001	6.6	97	100	100	90	17.98	119.5	39.83	0	1379.24	0	-0.001	13	764	424	88	631.62	27036.12
astro	True	1303	2.17	11475	3814	1	100	3.01	2118	109	1209.39	1509.39	1209.39	0.0001	0	100	100	100	90	17.64	124.6	21.6	0	1324.8	0	-0.005	4	546	372	73	159.38	18153.98
geajs	True	895	2.19	32881	9964	1	98.43	3.3	1020	105	1540.38	1694.97	1540.38	0.0001	0.8	99	100	100	90	16.29	124.5	41.5	0	1372.37	0	-0.003	13	713	452	91	678.96	24340.98
jquery	True	1076	2.26	100009	34722	1	99.5	2.88	1030	107	1832.4	2021.61	1832.4	0.1459	0	92	100	99.2	90	20.14	124.5	41.5	0	1325.91	0	-0.005	3	481	287	45	87.4	18604.14
lit	True	684	2.21	59808	15719	1	98.81	3.8	1022	105	1545.04	1849.56	1545.04	0.055	0	99	96	100	90	17.71	119.5	39.83	0	1320.26	0	0.002	8	1300	955	84	247.45	45970.31
lume-js	True	0	0	16495	5574	4	95.37	2.96	0	0	1215.89	1701.89	1215.89	0.0001	0	100	100	100	100	18.64	124.5	41.5	0	1360.31	0	0	4	321	234	67	154.88	17543.75
octane	True	1933	2.3	148231	46596	1	100	3.18	1020	105	1967.82	2265.62	1967.82	0.0002	0	97	100	100	90	17.74	129.5	43.17	0	1349.77	0	-0.007	12	741	421	89	579.82	24098.68
preact	True	697	2.18	27622	10088	1	100	2.74	1022	105	1358.31	1662.47	1358.31	0.0001	0	100	100	100	90	18.33	99.6	33.2	0	1369.23	0	-0.001	12	776	461	101	585.8	25344.18
qwik	True	1159	2.25	91158	34628	13	100	2.63	1029	107	1432.03	2123.99	1432.03	0.6055	0	84	96	100	90	15.97	129.4	43.13	0	1335.61	0	-0.004	16	754	415	83	861.8	26425.59
react	True	1217	2.31	158538	50256	1	100	3.15	1023	105	1940.51	2244.06	1940.51	0.0001	63.9	95.6	100	100	90	16.34	94.6	16.6	0	1352.47	0	-0.005	13	762	438	90	634.69	24213.69
solid	True	1042	2.18	26458	9243	1	100	2.86	1022	105	1390.63	1546.14	1390.63	0.0001	0	99.6	100	100	90	14.61	119.6	14.4	0	1351.8	0	-0.004	12	786	458	98	581.44	26202.05
svelte	True	2729	2.27	117668	38611	11	68.6	3.05	1651	120	1667.96	2057.52	1667.96	0	0	98.4	100	96	90	17.24	119.5	39.83	0	1305.5	0	0	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1249.25	1544.46	1249.25	0.1461	0	94	100	96	90	15.5	119.4	39.8	0	1344.62	0	-0.007	3	560	426	74	71.69	20768.9
vanjs	True	603	2.17	17211	5999	1	96.97	2.87	1023	105	1211.28	1394.33	1211.28	0.0001	0	100	100	100	90	17.28	124.5	41.5	0	1308.16	0	0.004	3	743	388	76	74.17	22895.14
vue	True	1234	2.23	76585	29349	1	100	2.61	1022	105	1659.23	1855.04	1659.23	0.0001	0	99	100	100	90	19.73	124.5	41.5	0	1321.66	0	-0.002	11	677	217	57	686.46	10853.47
