framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1871.02	2029.3	1871.02	0.0002	29.2	98	100	100	90	13.84	94.5	31.5	0	1024.22	0	-0.018	3	444	299	68	83.56	13776.09
angular	True	6686	2.36	193581	61947	3	90.45	3.12	5490	104	1763.07	2255.32	1763.07	0.0001	9	97.4	100	100	90	13.21	89.6	29.87	0	1012.71	0	-0.008	13	859	484	89	616.31	29894.72
jquery	True	1156	2.26	100009	34722	1	99.5	2.88	1552	117	1846.79	2024.78	1846.79	0.1459	0	92	100	99.2	90	14.13	79.6	26.53	0	1008.11	0	-0.013	3	481	287	45	87.4	18604.14
lit	True	747	2.21	59808	15719	1	98.81	3.8	1552	121	1555.58	1822.81	1555.58	0.055	3	99	96	100	90	14.23	39.9	13.3	0	1003.95	0	-0.001	8	1300	955	84	247.45	45970.31
lume-js	True	0	0	16495	5574	4	95.37	2.96	0	0	0	0	0	0	0	0	0	0	0	28.62	119.5	45.18	0	1011.13	49.8	-0.002	4	321	234	67	154.88	17543.75
preact	True	745	2.18	27622	10088	1	100	2.74	1024	105	1364.55	1675.72	1364.55	0.0001	0	99.6	100	100	90	12.89	114.5	38.17	0	1013.82	0	-0.01	12	776	461	101	585.8	25344.18
qwik	True	1259	2.25	91158	34628	13	100	2.63	1551	118	1403.4	2128.01	1403.4	0.8013	0	79	96	100	90	14	89.6	29.87	0	1028.87	0	-0.009	16	754	415	83	861.8	26425.59
react	True	1283	2.31	158538	50256	1	100	3.15	1023	106	1941.95	2246.52	1941.95	0.0002	48.5	96.2	100	100	90	12.89	84.7	28.23	0	1020.1	0	-0.014	13	762	438	90	634.69	24213.69
solid	True	1119	2.18	26458	9243	1	100	2.86	1547	117	1391.26	1545.79	1391.26	0.0001	0	99.4	100	100	90	13.17	104.5	34.83	0	996.41	0	-0.006	12	786	458	98	581.44	26202.05
svelte	True	2973	2.27	117668	38611	11	68.6	3.05	1031	105	1667.49	2025.91	1667.49	0	0	98.6	100	96	90	13.98	64.8	21.6	0	998.89	0	0.01	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1240.54	1522.06	1240.54	0.146	0	94	100	96	90	18.68	99.6	33.2	0	999.29	0	-0.011	3	560	426	74	71.69	20768.9
vanjs	True	625	2.17	17211	5999	1	96.97	2.87	1023	104	1212.73	1396.69	1212.73	0.0001	0	100	100	100	90	14.28	64.8	21.6	0	997.3	0	0.003	3	743	388	76	74.17	22895.14
vue	True	1368	2.23	76585	29349	1	100	2.61	1563	118	1656.9	1852.14	1656.9	0.0001	0	99	100	100	90	13.83	84.6	28.2	0	1014.66	0	-0.008	11	677	217	57	686.46	10853.47
