framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1460.31	1877.67	1460.31	0.0002	22	98.8	100	100	90	19.89	69.9	23.3	0	1391.66	0	-0.011	3	444	299	68	83.56	13776.09
angular	True	4137	2.32	158642	51430	1	100	3.08	3440	103	1956.04	2296.86	1956.04	0.0001	0	97	100	100	90	19.21	84.9	14.98	0	1394.64	0	-0.006	13	764	424	88	631.62	27036.12
astro	True	826	2.17	11475	3814	1	100	3.01	1668	108	1206.23	1506.23	1206.23	0.0001	0	100	100	100	90	17.03	49.9	16.63	0	1363.32	0	-0.006	4	546	372	73	159.38	18153.98
geajs	True	584	2.19	32881	9964	1	98.43	3.3	1014	104	1531.65	1685.57	1531.65	0.0001	0	99	100	100	90	13.89	15	5	0	1383.32	0	-0.005	13	713	452	91	678.96	24340.98
jquery	True	712	2.26	100009	34722	1	99.5	2.88	1022	105	1863.75	2005.71	1863.75	0.1459	0	92	100	99.2	90	15.09	30	10	0	1376.5	0	-0.011	3	481	287	45	87.4	18604.14
lit	True	506	2.21	59808	15719	1	98.81	3.8	1015	103	1531.1	1841.75	1531.1	0.055	0	99	96	100	90	19.02	64.9	21.63	0	1377.7	0	0	8	1300	955	84	247.45	45970.31
lume-js	True	0	0	16495	5574	4	95.37	2.96	0	0	1210.93	1685.83	1210.93	0.0002	0	100	100	100	100	17.55	79.9	26.63	0	1372.14	0	-0.004	4	321	234	67	154.88	17543.75
octane	True	1281	2.3	148231	46596	1	100	3.18	1013	103	1987.18	2230.47	1987.18	0.0002	0	97	100	100	90	19.61	69.8	23.27	0	1365.53	0	-0.004	12	741	421	89	579.82	24098.68
preact	True	451	2.18	27622	10088	1	100	2.74	1014	103	1357.55	1661.33	1357.55	0.0001	0	100	100	100	90	19.67	59.9	12.48	0	1390.02	0	-0.003	12	776	461	101	585.8	25344.18
qwik	True	755	2.25	91158	34628	13	100	2.63	1021	104	1399.77	2115.93	1399.77	0.6039	0	84	96	100	90	18.09	74.9	24.97	0	1372.9	0	-0.004	16	754	415	83	861.8	26425.59
react	True	778	2.31	158538	50256	1	100	3.15	1015	103	1955.25	2271.08	1955.25	0.0001	256.1	92	100	100	90	23.88	30	10	0	1358.15	0	-0.004	13	762	438	90	634.69	24213.69
solid	True	656	2.18	26458	9243	1	100	2.86	1015	103	1379.43	1532.45	1379.43	0.0001	0	100	100	100	90	19.33	59.9	19.97	0	1395.95	0	-0.005	12	786	458	98	581.44	26202.05
svelte	True	1818	2.27	117668	38609	11	68.6	3.05	1310	112	1663.49	2082.35	1663.49	0	2	98.2	100	96	90	18.42	25	8.33	0	1376.62	0	-0.002	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1230.9	1520.93	1230.9	0.146	0	94	100	96	90	15.92	40	13.33	0	1382.29	0	-0.008	3	560	426	74	71.69	20768.9
vanjs	True	383	2.17	17211	5999	1	96.97	2.87	1015	104	1209.39	1385.89	1209.39	0.0001	0	100	100	100	90	19.37	55	18.33	0	1369.37	0	0.001	3	743	388	76	74.17	22895.14
vue	True	815	2.23	76585	29349	1	100	2.61	1014	103	1654.97	1838.46	1654.97	0.0001	0	99	100	100	90	19.86	74.9	24.97	0	1357.89	0	-0.002	11	677	217	57	686.46	10853.47
