framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1366.2	1891.34	1366.2	0.0002	22.6	99.2	100	100	90	17.95	79.4	26.47	0	1029.5	0	-0.015	3	444	299	68	83.56	13776.09
angular	True	6378	2.36	193581	61947	3	90.45	3.12	5490	104	1760.46	2285.35	1760.46	0.0001	7	97.2	100	100	90	16.07	54.8	18.27	0	1024.36	0	-0.007	13	859	484	89	616.31	29894.72
jquery	True	1124	2.26	100009	34722	1	99.5	2.88	1546	119	1832.41	2014.61	1832.41	0.1459	0	92	100	99.2	90	17.56	59.8	19.93	0	1017.58	0	-0.015	3	481	287	45	87.4	18604.14
lit	True	718	2.21	59808	15719	1	98.81	3.8	1568	118	1555.08	1822.93	1555.08	0.055	1	99	96	100	90	18.1	74.6	24.87	0	1010.61	0	-0.004	8	1300	955	84	247.45	45970.31
lume-js	True	0	0	16495	5574	4	95.37	2.96	0	0	0	0	0	0	0	0	0	0	0	20.34	104.5	44.77	0	1010.2	34.9	-0.005	4	321	234	67	154.88	17543.75
preact	True	719	2.18	27622	10088	1	100	2.74	1025	104	1361.19	1668.29	1361.19	0.0001	0	99.8	100	100	90	18.76	69.7	23.23	0	1013	0	-0.005	12	776	461	101	585.8	25344.18
qwik	True	1200	2.25	91158	34628	13	100	2.63	1547	117	1401.78	2123.62	1401.78	0.8088	0	78.8	96	100	90	15.6	44.8	14.93	0	1016.12	0	-0.006	16	754	415	83	861.8	26425.59
react	True	1252	2.31	158538	50256	1	100	3.15	1023	105	1938.56	2242.44	1938.56	0.0002	49.8	96.2	100	100	90	15.33	44.8	14.93	0	1017.65	0	-0.012	13	762	438	90	634.69	24213.69
solid	True	1071	2.18	26458	9243	1	100	2.86	1562	118	1388.35	1542.82	1388.35	0.0001	0	99.8	100	100	90	17.1	69.7	23.23	0	1003.73	0	-0.009	12	786	458	98	581.44	26202.05
svelte	True	2929	2.27	117670	38612	11	68.6	3.05	1024	104	1667.8	2117.52	1667.8	0	0	98	100	96	90	12.79	59.8	19.93	0	1000.5	0	-0.006	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1275.47	1539.43	1275.47	0.1461	0	94	100	96	90	18.05	104.7	34.9	0	1022.8	0	-0.02	3	560	426	74	71.69	20768.9
vanjs	True	616	2.17	17211	5999	1	96.97	2.87	1023	104	1208.81	1389.42	1208.81	0.0001	0	100	100	100	90	18.61	59.7	19.9	0	1008.36	0	0.001	3	743	388	76	74.17	22895.14
vue	True	1300	2.23	76585	29349	1	100	2.61	1559	119	1659.13	1853.09	1659.13	0.0001	0	99	100	100	90	14.62	39.9	13.3	0	1006.19	0	-0.006	11	677	217	57	686.46	10853.47
