framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1471.32	1900.13	1471.32	0.0003	19.2	99	100	100	90	18.71	69.6	23.2	0	1031.43	0	-0.015	3	444	299	68	83.56	13776.09
angular	True	6407	2.36	193581	61947	3	90.45	3.12	5481	104	1757.89	2252.02	1757.89	0.0001	6.4	97.4	100	100	90	23.1	84.6	28.2	0	1015.8	0	-0.007	13	859	484	89	616.31	29894.72
jquery	True	1114	2.26	100009	34722	1	99.5	2.88	1540	117	1815.53	2021.3	1815.53	0.1459	0.4	92	100	99.2	90	20.43	74.7	24.9	0	1019.49	0	-0.014	3	481	287	45	87.4	18604.14
lit	True	700	2.21	59808	15719	1	98.81	3.8	1540	118	1543.98	1847.67	1543.98	0.055	1	99	96	100	90	18.75	64.7	21.57	0	1007.65	0	-0.005	8	1300	955	84	247.45	45970.31
lume-js	True	0	0	16495	5574	4	95.37	2.96	0	0	0	0	0	0	0	0	0	0	0	28.95	134.1	46.83	0	1014.73	49.7	-0.002	4	321	234	67	154.88	17543.75
preact	True	717	2.18	27622	10088	1	100	2.74	1024	104	1360.1	1665.14	1360.1	0.0001	0	99.6	100	100	90	18.37	84.7	28.23	0	1018.91	0	-0.008	12	776	461	101	585.8	25344.18
qwik	True	1191	2.25	91158	34628	13	100	2.63	1535	117	1401.04	2121.49	1401.04	1.0041	0	74	96	100	90	19.2	74.7	24.9	0	1021.48	0	-0.007	16	754	415	83	861.8	26425.59
react	True	1201	2.31	158538	50256	1	100	3.15	1022	105	1940.87	2246.3	1940.87	0.0001	34	96.6	100	100	90	17.16	69.7	23.23	0	998.39	0	-0.005	13	762	438	90	634.69	24213.69
solid	True	1105	2.18	26458	9243	1	100	2.86	1545	117	1384.82	1537.92	1384.82	0.0001	0	99.8	100	100	90	19.73	84.7	28.23	0	1014.29	0	-0.006	12	786	458	98	581.44	26202.05
svelte	True	2839	2.27	117668	38613	11	68.6	3.05	1033	104	1667.84	2055.29	1667.84	0	0	98.4	100	96	90	18.41	79.5	26.5	0	991.23	0	-0.006	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1245.04	1533.46	1245.04	0.146	0	94	100	96	90	19.93	84.5	14.92	0	995.65	0	-0.022	3	560	426	74	71.69	20768.9
vanjs	True	615	2.17	17211	5999	1	96.97	2.87	1023	104	1211.59	1393.98	1211.59	0.0001	0	100	100	100	90	16.46	74.6	24.87	0	991.8	0	0.002	3	743	388	76	74.17	22895.14
vue	True	1294	2.23	76585	29349	1	100	2.61	1553	118	1609.3	1865.15	1609.3	0.0001	0	99	100	100	90	19.14	89.6	29.87	0	1009.9	0	-0.007	11	677	217	57	686.46	10853.47
