framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1662.48	1887.05	1662.48	0.0002	16.9	98.6	100	100	90	19.38	129.6	43.2	0	996.93	0	-0.015	3	444	299	68	83.56	13776.09
angular	True	13331	2.39	222256	67534	2	91.68	3.29	10142	250	1954.24	2448.56	1954.24	0.0001	22.2	96.2	100	100	90	17.17	109.6	36.53	0	989.67	0	-0.016	13	888	489	89	604.48	30872.93
jquery	True	1097	2.26	100009	34722	1	99.5	2.88	1574	115	1840.06	2014.99	1840.06	0.1459	0	92	100	99.2	90	15.63	35	11.67	0	991	0	-0.011	3	481	287	45	87.4	18604.14
lit	True	664	2.21	60102	15752	1	98.82	3.82	1589	115	1545.5	1850.65	1545.5	0.055	0.4	99	96	100	90	18.71	109.7	36.57	0	973.53	0	-0.002	8	1310	955	84	246.73	46709.68
lume-js	True	0	0	16495	5574	4	95.37	2.96	0	0	1281.79	1711.76	1281.79	0.0002	0	99.8	100	100	100	19.21	99.7	33.23	0	991.18	0	-0.004	4	321	234	67	154.88	17543.75
preact	True	696	2.18	27622	10088	1	100	2.74	1065	104	1358.19	1664.68	1358.19	0.0001	0	99.8	100	100	90	19.14	54.8	18.27	0	987.13	0	-0.007	12	776	461	101	585.8	25344.18
qwik	True	1236	2.25	91158	34628	13	100	2.63	1594	114	1431.94	2125	1431.94	0.6058	0	84	96	100	90	19.96	79.8	26.6	0	983.97	0	-0.004	16	754	414	83	862.46	26425.59
react	True	1210	2.31	158538	50256	1	100	3.15	1021	105	1989.55	2294.22	1989.55	0.0001	280.8	91.8	100	100	90	18.63	114.7	38.23	0	976.3	0	-0.005	13	762	438	90	634.69	24213.69
solid	True	1015	2.18	26458	9243	1	100	2.86	1562	115	1359.38	1544.07	1359.38	0.0001	0	99.6	100	100	90	20.42	114.7	38.23	0	985.2	0	-0.005	12	786	458	98	581.44	26202.05
svelte	True	2895	2.27	117668	38608	11	68.6	3.05	1027	104	1666.62	2084.24	1666.62	0	1.2	98.2	100	96	90	20.71	104.6	34.87	0	974.32	0	-0.005	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1286.52	1546.83	1286.52	0.146	0	94	100	96	90	18.95	144.6	48.2	0	970.84	0	-0.019	3	560	426	74	71.69	20768.9
vanjs	True	590	2.17	17211	5999	1	96.97	2.87	1021	104	1212.5	1395.75	1212.5	0.0001	0	100	100	100	90	18.98	94.7	31.57	0	983.79	0	0.003	3	743	388	76	74.17	22895.14
vue	True	1277	2.23	76585	29349	1	100	2.61	1579	115	1657.05	1852.17	1657.05	0.0001	0.6	99	100	100	90	21.27	109.6	36.53	0	983.44	0	-0.003	11	677	217	57	686.46	10853.47
