framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1764.44	2021.08	1764.44	0.0002	22.2	98.2	100	100	90	17.75	84.3	28.1	0	998.66	0	-0.016	3	444	299	68	83.56	13776.09
angular	True	14006	2.39	222256	67534	2	91.68	3.29	10699	258	1956.97	2489.85	1956.97	0.0001	29.4	96	100	100	90	17.88	59.6	19.87	0	980.17	0	-0.005	13	888	489	89	604.48	30872.93
jquery	True	1228	2.26	100009	34722	1	99.5	2.88	1610	118	1828.33	2017.29	1828.33	0.1459	0	92	100	99.2	90	18.06	39.8	13.27	0	976.37	0	-0.013	3	481	287	45	87.4	18604.14
lit	True	754	2.21	60102	15752	1	98.82	3.82	1629	117	1545.11	1848.56	1545.11	0.055	5.6	99	96	100	90	17.12	94.5	31.5	0	969.86	0	-0.002	8	1310	955	84	246.73	46709.68
lume-js	True	0	0	16495	5574	4	95.37	2.96	0	0	1213.73	1730.75	1213.73	0.0001	0	99.8	100	100	100	16.16	104.5	34.83	0	964.43	0	-0.007	4	321	234	67	154.88	17543.75
preact	True	757	2.18	27622	10088	1	100	2.74	1024	104	1359.87	1636.71	1359.87	0.0001	0	99.6	100	100	90	16.71	79.6	14.1	0	981.95	0	-0.007	12	776	461	101	585.8	25344.18
qwik	True	1356	2.25	91158	34628	13	100	2.63	1607	118	1403.83	2129.41	1403.83	0.9991	0	74	96	100	90	17.7	34.8	11.6	0	995.41	0	-0.007	16	754	414	83	862.46	26425.59
react	True	1314	2.31	158538	50256	1	100	3.15	1023	105	1944.68	2249.42	1944.68	0.0002	45	96.4	100	100	90	18.15	84.7	28.23	0	989.62	0	-0.004	13	762	438	90	634.69	24213.69
solid	True	1117	2.18	26458	9243	1	100	2.86	1606	117	1390.03	1544.84	1390.03	0.0001	0	99.8	100	100	90	18.34	74.4	24.8	0	971.69	0	-0.005	12	786	458	98	581.44	26202.05
svelte	True	3102	2.27	117668	38613	11	68.6	3.05	1024	104	1667.57	2034.87	1667.57	0	0	98.6	100	96	90	18.45	89.5	29.83	0	968.78	0	-0.002	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1278.55	1556.27	1278.55	0.146	0	94	100	96	90	18.24	94.6	31.53	0	984.6	0	-0.01	3	560	426	74	71.69	20768.9
vanjs	True	662	2.17	17211	5999	1	96.97	2.87	1023	104	1211.4	1394.7	1211.4	0.0001	0	100	100	100	90	18.32	124.5	41.5	0	960.6	0	0.004	3	743	388	76	74.17	22895.14
vue	True	1332	2.23	76585	29349	1	100	2.61	1600	117	1658.86	1853.69	1658.86	0.0001	0	99	100	100	90	18.02	79.6	26.53	0	969.26	0	-0.005	11	677	217	57	686.46	10853.47
