framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1767.01	2027.52	1767.01	0.0002	30.2	98.2	100	100	90	14.76	134.3	23.22	0	1338.05	0	-0.011	3	444	299	68	83.56	13776.09
angular	True	6660	2.32	158642	51430	1	100	3.08	5695	105	1960.71	2319.86	1960.71	0.0001	9.2	97	100	100	90	14.38	119.4	20.73	0	1389.48	0	-0.004	13	764	424	88	631.62	27036.12
astro	True	1426	2.17	11475	3814	1	100	3.01	2318	110	1182.92	1512.92	1182.92	0.0001	0	100	100	100	90	15.35	129.5	43.17	0	1320.48	0	-0.002	4	546	372	73	159.38	18153.98
geajs	True	981	2.19	32881	9964	1	98.43	3.3	1021	106	1539.55	1702.02	1539.55	0.0001	7	99	100	100	90	15.01	149.1	49.7	0	1335.26	0	-0.003	13	713	452	91	678.96	24340.98
jquery	True	1165	2.26	100009	34722	1	99.5	2.88	1034	108	1832.56	2026.34	1832.56	0.1459	0	92	100	99.2	90	14	124.5	21.58	0	1364.13	0	-0.01	3	481	287	45	87.4	18604.14
lit	True	755	2.21	59808	15719	1	98.81	3.8	1022	105	1551.12	1858.18	1551.12	0.055	2.8	99	96	100	90	13.16	109.5	36.5	0	1322.45	0	-0.002	8	1300	955	84	247.45	45970.31
lume-js	True	0	0	16495	5574	4	95.37	2.96	0	0	1283.82	1693.26	1283.82	0.0002	0	99.8	100	100	100	15.22	99.5	12.17	0	1316.28	0	-0.004	4	321	234	67	154.88	17543.75
octane	True	2062	2.3	148231	46596	1	100	3.18	1022	105	1998.15	2264.02	1998.15	0.0002	0	97	100	100	90	14.62	109.5	36.5	0	1331.49	0	-0.006	12	741	421	89	579.82	24098.68
preact	True	743	2.18	27622	10088	1	100	2.74	1023	105	1360.79	1666.18	1360.79	0.0001	0	99.8	100	100	90	13.13	124.5	21.58	0	1369.07	0	-0.005	12	776	461	101	585.8	25344.18
qwik	True	1263	2.25	91158	34628	13	100	2.63	1033	106	1417.91	2126.85	1417.91	0.6039	0	84	96	100	90	19.76	119.2	21.53	0	1377.66	0	-0.003	16	754	415	83	861.8	26425.59
react	True	1299	2.31	158538	50256	1	100	3.15	1023	106	1954.64	2259.95	1954.64	0.0001	77	95.2	100	100	90	15.14	114.3	13.81	0	1324.41	0	-0.003	13	762	438	90	634.69	24213.69
solid	True	1123	2.18	26458	9243	1	100	2.86	1023	105	1389.91	1544.16	1389.91	0.0001	0	99.6	100	100	90	13.17	119.1	39.7	0	1314.78	0	-0.006	12	786	458	98	581.44	26202.05
svelte	True	3003	2.27	117668	38608	11	68.6	3.05	1783	122	1671.43	2099.67	1671.43	0	0	98.2	100	96	90	13.12	129.2	43.07	0	1309.53	0	-0.003	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1250.75	1545.73	1250.75	0.1461	0	94	100	96	90	16.46	109.3	19.05	0	1317.31	0	-0.016	3	560	426	74	71.69	20768.9
vanjs	True	653	2.17	17211	5999	1	96.97	2.87	1024	105	1215.46	1401.39	1215.46	0.0001	0	100	100	100	90	16.76	144.4	48.13	0	1316.52	0	0.001	3	743	388	76	74.17	22895.14
vue	True	1367	2.23	76585	29349	1	100	2.61	1024	105	1628.35	1855.73	1628.35	0.0001	0	99	100	100	90	14	129.5	15.5	0	1358.5	0	-0.004	11	677	217	57	686.46	10853.47
