framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1749.47	1874.01	1749.47	0.0002	6.4	98.4	100	100	90	14.43	44.8	14.93	0	1039.03	0	-0.017	3	444	299	68	83.56	13776.09
angular	True	4792	2.36	193581	61947	3	90.45	3.12	4069	103	1751.31	2239.09	1751.31	0.0001	0	97.4	100	100	90	19.38	49.8	16.6	0	1041.2	0	-0.006	13	859	484	89	616.31	29894.72
jquery	True	842	2.26	100009	34722	1	99.5	2.88	1423	114	1854.25	2016.42	1854.25	0.1459	0	92	100	99.2	90	15.16	35	11.67	0	1029.42	0	-0.016	3	481	287	45	87.4	18604.14
lit	True	542	2.21	59808	15719	1	98.81	3.8	1420	114	1537.83	1842.34	1537.83	0.055	0	99	96	100	90	15.45	44.8	14.93	0	1021.98	0	-0.002	8	1300	955	84	247.45	45970.31
lume-js	True	0	0	16495	5574	4	95.37	2.96	0	0	0	0	0	0	0	0	0	0	0	17.1	84.6	36.12	0	1018.82	34.9	-0.005	4	321	234	67	154.88	17543.75
preact	True	536	2.18	27622	10088	1	100	2.74	1018	104	1359.48	1664.22	1359.48	0.0001	0	100	100	100	90	14.64	40	13.33	0	1027.71	0	-0.008	12	776	461	101	585.8	25344.18
qwik	True	896	2.25	91158	34628	13	100	2.63	1416	114	1415.17	2118.06	1415.17	0.8056	0	79	96	100	90	18.6	69.7	23.23	0	1025.6	0	-0.008	16	754	415	83	861.8	26425.59
react	True	930	2.31	158538	50256	1	100	3.15	1018	104	1956.92	2260.38	1956.92	0.0002	0	97	100	100	90	15.91	29.9	9.97	0	1043.32	0	-0.01	13	762	438	90	634.69	24213.69
solid	True	811	2.18	26458	9243	1	100	2.86	1419	113	1380.16	1533.54	1380.16	0.0001	0	100	100	100	90	14.11	39.9	13.3	0	1019	0	-0.008	12	786	458	98	581.44	26202.05
svelte	True	2177	2.27	117668	38611	11	68.6	3.05	1019	104	1664.23	2053.02	1664.23	0	0	98.4	100	96	90	17.39	74.8	24.93	0	1009.54	0	-0.006	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1234.24	1521.32	1234.24	0.146	0	94	100	96	90	18.49	44.8	14.93	0	1031.71	0	-0.016	3	560	426	74	71.69	20768.9
vanjs	True	460	2.17	17211	5999	1	96.97	2.87	1018	103	1210.25	1387.18	1210.25	0.0001	0	100	100	100	90	20.08	119.6	39.87	0	1027.59	0	0.003	3	743	388	76	74.17	22895.14
vue	True	977	2.23	76585	29349	1	100	2.61	1428	114	1626.07	1840.91	1626.07	0.0001	0	99	100	100	90	17.66	74.9	24.97	0	1035.1	0	-0.011	11	677	217	57	686.46	10853.47
