framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1668.29	2027.3	1668.29	0.0001	29.2	98.4	100	100	90	13.82	124.5	14.54	0	1363.8	10	0.008	3	444	299	68	83.56	13776.09
angular	True	6403	2.32	158642	51430	1	100	3.08	5707	104	1954.69	2310.63	1954.69	0.0001	6.8	97	100	100	90	24.14	119.4	39.8	0	1373.21	0	-0.002	13	764	424	88	631.62	27036.12
astro	True	1435	2.17	11475	3814	1	100	3.01	2329	110	1209.07	1509.07	1209.07	0.0001	0	100	100	100	90	14.34	124.3	41.43	0	1361.9	0	-0.004	4	546	372	73	159.38	18153.98
geajs	True	964	2.19	32881	9964	1	98.43	3.3	1021	105	1543.59	1699.29	1543.59	0.0001	4.6	99	100	100	90	20.27	129.3	43.1	0	1381.13	0	-0.011	13	713	452	91	678.96	24340.98
jquery	True	1155	2.26	100009	34722	1	99.5	2.88	1035	107	1813.4	2005.6	1813.4	0.1459	0	92.2	100	99.2	90	16.96	129.2	22.37	0	1374.88	0	-0.011	3	481	287	45	87.4	18604.14
lit	True	735	2.21	59808	15719	1	98.81	3.8	1023	105	1549.11	1855.56	1549.11	0.055	3.6	99	96	100	90	14.48	124.1	21.52	0	1367.38	0	0	8	1300	955	84	247.45	45970.31
lume-js	True	0	0	16495	5574	4	95.37	2.96	0	0	0	0	0	0	0	0	0	0	0	19.8	179	50.54	0	1428.03	39.8	-0.003	4	321	234	67	154.88	17543.75
preact	True	750	2.18	27622	10088	1	100	2.74	1023	105	1359.45	1664.17	1359.45	0.0001	0	100	100	100	90	13.56	114.5	19.92	0	1382.49	0	-0.005	12	776	461	101	585.8	25344.18
qwik	True	1248	2.25	91158	34628	13	100	2.63	1032	106	1433.45	2127.71	1433.45	0.8073	0	79	96	100	90	15.03	114.5	38.17	0	1372.62	0	-0.005	16	754	415	83	861.8	26425.59
react	True	1271	2.31	158538	50256	1	100	3.15	1023	105	1939.21	2242.71	1939.21	0.0002	46.9	96.2	100	100	90	14.21	119.4	39.8	0	1378.11	0	-0.004	13	762	438	90	634.69	24213.69
solid	True	1129	2.18	26458	9243	1	100	2.86	1023	105	1394.4	1550	1394.4	0.0001	0	99.4	100	100	90	12.67	124.2	41.4	0	1366.05	0	-0.005	12	786	458	98	581.44	26202.05
svelte	True	3000	2.27	117670	38613	11	68.6	3.05	1706	120	1671.22	2119.38	1671.22	0	0	98	100	96	90	13.86	134.3	44.77	0	1355.96	0	-0.003	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1251.35	1537.6	1251.35	0.146	0	94	100	96	90	14.87	124.5	21.58	0	1387.27	0	-0.008	3	560	426	74	71.69	20768.9
vanjs	True	652	2.17	17211	5999	1	96.97	2.87	1024	105	1214.72	1400.08	1214.72	0.0001	0	100	100	100	90	19.59	104.2	18.2	0	1365.2	0	0.003	3	743	388	76	74.17	22895.14
vue	True	1336	2.23	76585	29349	1	100	2.61	1022	104	1628.63	1854.74	1628.63	0.0001	0	99	100	100	90	15.1	134.4	16.6	0	1373.29	0	-0.003	11	677	217	57	686.46	10853.47
