framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1666.61	2022.84	1666.61	0.0001	30.4	98.4	100	100	90	13.4	119.5	39.83	0	1035.64	0	-0.018	3	444	299	68	83.56	13776.09
angular	True	6500	2.36	194192	62372	3	90.48	3.11	5489	104	1758.44	2432.37	1758.44	0.0001	5.6	97	100	100	90	13.12	129.4	43.13	0	1004.89	0	-0.019	13	766	412	78	633.43	26739.26
astro	True	1360	2.17	11475	3814	1	100	3.01	2286	110	1209.36	1509.36	1209.36	0.0001	0	100	100	100	90	12.8	124.6	41.53	0	1016.64	0	-0.007	4	546	372	73	159.38	18153.98
jquery	True	1122	2.26	100009	34722	1	99.5	2.88	1032	108	1834.58	2016.38	1834.58	0.1459	0	92	100	99.2	90	14.04	109.6	36.53	0	1012.32	0	-0.016	3	481	287	45	87.4	18604.14
lit	True	718	2.21	59808	15719	1	98.81	3.8	1023	105	1548.44	1854.46	1548.44	0.055	4.8	99	96	100	90	13.5	94.6	31.53	0	995.46	0	-0.005	8	1300	955	84	247.45	45970.31
lume-js	True	0	0	16495	5574	4	95.37	2.96	0	0	0	0	0	0	0	0	0	0	0	13.07	169.3	46.89	0	1012.64	39.8	-0.002	4	321	234	67	154.88	17543.75
preact	True	707	2.18	27622	10088	1	100	2.74	1022	105	1360.32	1667.28	1360.32	0.0001	0	99.8	100	100	90	13.99	134.5	23.25	0	1000.58	0	-0.008	12	776	461	101	585.8	25344.18
qwik	True	1188	2.25	91158	34628	13	100	2.63	1031	106	1431.85	2124.39	1431.85	0.8074	0	79	96	100	90	12.98	99.6	33.2	0	1026.27	0	-0.013	16	754	415	83	861.8	26425.59
react	True	1238	2.31	158538	50256	1	100	3.15	1023	105	1956.54	2259.81	1956.54	0.0002	0	97	100	100	90	14.28	104.6	34.87	0	1004.09	0	-0.01	13	762	438	90	634.69	24213.69
solid	True	1073	2.18	26458	9243	1	100	2.86	1023	105	1390	1544.31	1390	0.0001	0	99.8	100	100	90	13.95	119.6	39.87	0	995.32	0	-0.008	12	786	458	98	581.44	26202.05
svelte	True	2838	2.27	117670	38610	11	68.6	3.05	1718	120	1668.57	2057.78	1668.57	0	0	98.4	100	96	90	15.04	94.6	31.53	0	999.91	0	0.011	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1248.6	1549.86	1248.6	0.146	0	94	100	96	90	13.9	124.3	41.43	0	1001.97	0	-0.015	3	560	426	74	71.69	20768.9
vanjs	True	616	2.17	17211	5999	1	96.97	2.87	1023	104	1216.35	1401.72	1216.35	0.0001	0	100	100	100	90	13.69	99.4	33.13	0	1005.32	0	0	3	743	388	76	74.17	22895.14
vue	True	1288	2.23	76585	29349	1	100	2.61	1023	105	1659.07	1854.8	1659.07	0.0001	0	99	100	100	90	12.31	114.5	38.17	0	1000.39	0	-0.009	11	677	217	57	686.46	10853.47
