framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1465.69	1886.6	1465.69	0.0002	5.2	99	100	100	90	18.96	64.8	21.6	0	1016.52	0	-0.014	3	444	299	68	83.56	13776.09
angular	True	10964	2.39	222256	67534	2	91.68	3.29	8420	208	1954.59	2465.69	1954.59	0.0001	8.8	96	100	100	90	16.54	49.8	9.13	0	992.6	0	-0.006	13	888	489	89	604.48	30872.93
jquery	True	919	2.26	100009	34722	1	99.5	2.88	1465	113	1823.7	2014.25	1823.7	0.1459	0	92	100	99.2	90	20.7	74.7	24.9	0	1007.14	0	-0.008	3	481	287	45	87.4	18604.14
lit	True	575	2.21	60102	15752	1	98.82	3.82	1465	114	1540.55	1846.73	1540.55	0.055	2.2	99	96	100	90	19.84	49.9	16.63	0	996.8	0	-0.002	8	1310	955	84	246.73	46709.68
lume-js	True	0	0	16495	5574	4	95.37	2.96	0	0	1210.63	1683.98	1210.63	0.0002	0	100	100	100	100	16.26	54.8	18.27	0	999.87	0	-0.004	4	321	234	67	154.88	17543.75
preact	True	586	2.18	27622	10088	1	100	2.74	1019	104	1362.49	1671.64	1362.49	0.0001	0	99.6	100	100	90	14.64	44.9	14.97	0	983.68	0	-0.004	12	776	461	101	585.8	25344.18
qwik	True	1058	2.25	91158	34628	13	100	2.63	1474	113	1416.65	2122.31	1416.65	0.8073	0	79	96	100	90	17.8	64.8	21.6	0	993.25	0	-0.006	16	754	414	83	862.46	26425.59
react	True	1044	2.31	158538	50256	1	100	3.15	1018	104	1958.13	2262.19	1958.13	0.0001	0	97	100	100	90	18.71	74.8	24.93	0	985.7	0	-0.014	13	762	438	90	634.69	24213.69
solid	True	870	2.18	26458	9243	1	100	2.86	1458	114	1353.73	1537	1353.73	0.0001	0	99.8	100	100	90	16.28	69.7	23.23	0	987.74	0	-0.007	12	786	458	98	581.44	26202.05
svelte	True	2408	2.27	117670	38609	11	68.6	3.05	1019	104	1662.93	2052.4	1662.93	0	0	98.4	100	96	90	21.28	79.8	26.6	0	984.58	0	0.012	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1244.4	1527.47	1244.4	0.1461	0	94	100	96	90	17.74	49.8	16.6	0	999.79	0	-0.016	3	560	426	74	71.69	20768.9
vanjs	True	522	2.17	17211	5999	1	96.97	2.87	1018	104	1212.18	1391.27	1212.18	0.0001	0	100	100	100	90	17.33	74.8	24.93	0	979.54	0	0.002	3	743	388	76	74.17	22895.14
vue	True	1054	2.23	76585	29349	1	100	2.61	1471	114	1658.34	1846.1	1658.34	0.0001	0	99	100	100	90	14.38	64.8	21.6	0	999.97	0	-0.006	11	677	217	57	686.46	10853.47
