framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1769.07	1893.41	1769.07	0.0002	32.8	98.4	100	100	90	16.71	139.3	46.43	0	1029.18	0	-0.017	3	444	299	68	83.56	13776.09
angular	True	6648	2.36	193581	61947	3	90.45	3.12	5507	104	1759.98	2315.73	1759.98	0.0001	9.4	97	100	100	90	17.01	129.2	43.07	0	1007.42	0	-0.007	13	859	484	89	616.31	29894.72
jquery	True	1160	2.26	100009	34722	1	99.5	2.88	1578	119	1827.14	2018.31	1827.14	0.1459	0	92	100	99.2	90	14.03	119.3	39.77	0	1018.83	0	-0.011	3	481	287	45	87.4	18604.14
lit	True	758	2.21	59808	15719	1	98.81	3.8	1599	119	1545.18	1849.27	1545.18	0.055	6.2	99	96	100	90	17.36	134.1	44.7	0	1002.1	0	-0.005	8	1300	955	84	247.45	45970.31
lume-js	True	0	0	16495	5574	4	95.37	2.96	0	0	0	0	0	0	0	0	0	0	0	25.17	189	53.05	0	1013.95	44.8	0.001	4	321	234	67	154.88	17543.75
preact	True	745	2.18	27622	10088	1	100	2.74	1024	104	1361.57	1667.35	1361.57	0.0001	0	99.4	100	100	90	16.33	134.4	44.8	0	1013.34	0	-0.01	12	776	461	101	585.8	25344.18
qwik	True	1250	2.25	91158	34628	13	100	2.63	1574	120	1402.88	2125.99	1402.88	1.0091	0	74	96	100	90	17.98	129.2	43.07	0	1028.32	0	-0.01	16	754	415	83	861.8	26425.59
react	True	1293	2.31	158538	50256	1	100	3.15	1024	105	1919.28	2223.82	1919.28	0.0001	69.8	95.6	100	100	90	16.54	139.5	46.5	0	1006.83	0	-0.011	13	762	438	90	634.69	24213.69
solid	True	1105	2.18	26458	9243	1	100	2.86	1606	119	1390.32	1544.88	1390.32	0.0001	0	99.6	100	100	90	17.07	159.2	53.07	0	1015.43	0	-0.007	12	786	458	98	581.44	26202.05
svelte	True	2990	2.27	117670	38612	11	68.6	3.05	1028	105	1671.46	2119.39	1671.46	0	0	98	100	96	90	16.52	134.2	44.73	0	991.85	0	-0.005	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1274.05	1541.47	1274.05	0.146	0	94	100	96	90	17.62	139.2	46.4	0	1006.43	0	-0.011	3	560	426	74	71.69	20768.9
vanjs	True	655	2.17	17211	5999	1	96.97	2.87	1024	105	1212.19	1395.49	1212.19	0.0001	0	100	100	100	90	14.89	129.4	43.13	0	1013.07	0	0.001	3	743	388	76	74.17	22895.14
vue	True	1322	2.23	76585	29349	1	100	2.61	1574	120	1659.23	1855.65	1659.23	0.0001	0	99	100	100	90	16.64	129.5	43.17	0	1005.45	0	-0.006	11	677	217	57	686.46	10853.47
