framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1857.86	2016.47	1857.86	0.0002	24.8	98	100	100	90	18.39	104.5	34.83	0	1337.13	0	-0.012	3	444	299	68	83.56	13776.09
angular	True	6141	2.32	158642	51430	1	100	3.08	5299	104	1958.78	2314.57	1958.78	0.0001	1.6	97	100	100	90	17.28	89.7	29.9	0	1381.3	0	-0.005	13	764	424	88	631.62	27036.12
astro	True	1304	2.17	11475	3814	1	100	3.01	2281	109	1178.64	1508.64	1178.64	0.0001	0	100	100	100	90	18.59	119.5	20.75	0	1319.21	0	-0.003	4	546	372	73	159.38	18153.98
geajs	True	895	2.19	32881	9964	1	98.43	3.3	1020	105	1541.68	1697.71	1541.68	0.0001	2.2	99	100	100	90	18.75	119.5	39.83	0	1334.05	0	-0.004	13	713	452	91	678.96	24340.98
jquery	True	1113	2.26	100009	34722	1	99.5	2.88	1031	107	1838.73	2021.3	1838.73	0.1459	0	92	100	99.2	90	17.29	124.4	41.47	0	1323.05	0	-0.01	3	481	287	45	87.4	18604.14
lit	True	701	2.21	59808	15719	1	98.81	3.8	1022	104	1548.53	1854.7	1548.53	0.055	0.6	99	96	100	90	18.55	114.6	38.2	0	1331.12	0	-0.001	8	1300	955	84	247.45	45970.31
lume-js	True	0	0	16495	5574	4	95.37	2.96	0	0	1212.85	1694.48	1212.85	0.0001	0	100	100	100	100	16.72	99.5	33.17	0	1325.92	0	-0.005	4	321	234	67	154.88	17543.75
octane	True	1967	2.3	148231	46596	1	100	3.18	1020	105	1967.1	2263.35	1967.1	0.0002	0	97	100	100	90	17.42	109.6	36.53	0	1368.23	0	-0.013	12	741	421	89	579.82	24098.68
preact	True	689	2.18	27622	10088	1	100	2.74	1023	105	1362.82	1673.02	1362.82	0.0001	0	99.4	100	100	90	17.48	129.5	22.42	0	1366.8	0	-0.004	12	776	461	101	585.8	25344.18
qwik	True	1159	2.25	91158	34628	13	100	2.63	1030	106	1417.01	2123.16	1417.01	1.0074	0	74	96	100	90	18.3	119.5	39.83	0	1329.47	0	-0.004	16	754	415	83	861.8	26425.59
react	True	1211	2.31	158538	50256	1	100	3.15	1022	105	1947.77	2251.76	1947.77	0.0002	105	94.4	100	100	90	17.07	109.3	36.43	0	1318.62	0	-0.005	13	762	438	90	634.69	24213.69
solid	True	1054	2.18	26458	9243	1	100	2.86	1022	105	1390.22	1544.53	1390.22	0.0001	0	99.6	100	100	90	19.27	64.7	11.62	0	1320.93	0	-0.003	12	786	458	98	581.44	26202.05
svelte	True	2753	2.27	117668	38608	11	68.6	3.05	1671	121	1671.22	2059.44	1671.22	0	0	98.4	100	96	90	18.74	114.5	38.17	0	1316.16	0	-0.002	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1248.71	1537.68	1248.71	0.146	0	94	100	96	90	18.32	119.5	39.83	0	1322.73	0	-0.008	3	560	426	74	71.69	20768.9
vanjs	True	617	2.17	17211	5999	1	96.97	2.87	1023	105	1212.66	1396	1212.66	0.0001	0	100	100	100	90	17.1	99.6	33.2	0	1320.36	0	0.002	3	743	388	76	74.17	22895.14
vue	True	1247	2.23	76585	29349	1	100	2.61	1022	104	1657.9	1852.85	1657.9	0.0001	0	99	100	100	90	17.09	114.5	38.17	0	1321.11	0	-0.005	11	677	217	57	686.46	10853.47
